model,step,domain,key,tree,measure,value
pythia-160m,16000,bookcorpus,halfB,real,size_gini,0.23168185763888882
pythia-160m,16000,bookcorpus,halfB,real,size_largest_share,0.04733615451388889
pythia-160m,16000,bookcorpus,halfB,real,size_frac_small,0.0
pythia-160m,16000,bookcorpus,halfB,real,depth_median_effective_layers,8.735297483722123
pythia-160m,16000,bookcorpus,halfB,real,depth_frac_single_layer,0.02
pythia-160m,16000,bookcorpus,halfB,real,depth_mean_layer_span,3.99
pythia-160m,64000,bookcorpus,halfB,real,crisp_median_max_membership,0.725
pythia-160m,64000,bookcorpus,halfB,real,crisp_frac_confident,0.7792154947916666
pythia-160m,64000,bookcorpus,halfB,real,crisp_network_median,0.6791875186178136
pythia-160m,64000,bookcorpus,halfB,real,size_n_networks,100.0
pythia-160m,64000,bookcorpus,halfB,real,size_effective_n,89.79561110846083
pythia-160m,64000,bookcorpus,halfB,real,size_gini,0.2163313802083333
pythia-160m,64000,bookcorpus,halfB,real,size_largest_share,0.05311414930555555
pythia-160m,64000,bookcorpus,halfB,real,size_frac_small,0.0
pythia-160m,64000,bookcorpus,halfB,real,depth_median_effective_layers,8.448853850148023
pythia-160m,64000,bookcorpus,halfB,real,depth_frac_single_layer,0.01
pythia-160m,64000,bookcorpus,halfB,real,depth_mean_layer_span,4.0
pythia-160m,143000,bookcorpus,halfB,real,crisp_median_max_membership,0.675
pythia-160m,143000,bookcorpus,halfB,real,crisp_frac_confident,0.7529025607638888
pythia-160m,143000,bookcorpus,halfB,real,crisp_network_median,0.6364108785236503
pythia-160m,143000,bookcorpus,halfB,real,size_n_networks,100.0
pythia-160m,143000,bookcorpus,halfB,real,size_effective_n,90.63949098704987
pythia-160m,143000,bookcorpus,halfB,real,size_gini,0.207976345486111
pythia-160m,143000,bookcorpus,halfB,real,size_largest_share,0.051432291666666664
pythia-160m,143000,bookcorpus,halfB,real,size_frac_small,0.0
pythia-160m,143000,bookcorpus,halfB,real,depth_median_effective_layers,8.471570259059241
pythia-160m,143000,bookcorpus,halfB,real,depth_frac_single_layer,0.02
pythia-160m,143000,bookcorpus,halfB,real,depth_mean_layer_span,3.88
pythia-160m,0,agnews,halfB,real,crisp_median_max_membership,0.705
pythia-160m,0,agnews,halfB,real,crisp_frac_confident,0.7584906684027778
pythia-160m,0,agnews,halfB,real,crisp_network_median,0.68323062900368
pythia-160m,0,agnews,halfB,real,size_n_networks,100.0
pythia-160m,0,agnews,halfB,real,size_effective_n,88.69184945490414
pythia-160m,0,agnews,halfB,real,size_gini,0.2279367404513888
pythia-160m,0,agnews,halfB,real,size_largest_share,0.059760199652777776
pythia-160m,0,agnews,halfB,real,size_frac_small,0.01
pythia-160m,0,agnews,halfB,real,depth_median_effective_layers,11.750796456927294
pythia-160m,0,agnews,halfB,real,depth_frac_single_layer,0.0
pythia-160m,0,agnews,halfB,real,depth_mean_layer_span,2.28
pythia-160m,1,agnews,halfB,real,crisp_median_max_membership,0.705
pythia-160m,1,agnews,halfB,real,crisp_frac_confident,0.7610405815972222
pythia-160m,1,agnews,halfB,real,crisp_network_median,0.6826655971533713
pythia-160m,1,agnews,halfB,real,size_n_networks,100.0
pythia-160m,1,agnews,halfB,real,size_effective_n,89.00589131965513
pythia-160m,1,agnews,halfB,real,size_gini,0.22326714409722226
pythia-160m,1,agnews,halfB,real,size_largest_share,0.05943467881944445
pythia-160m,1,agnews,halfB,real,size_frac_small,0.0
pythia-160m,1,agnews,halfB,real,depth_median_effective_layers,11.76404163063912
pythia-160m,1,agnews,halfB,real,depth_frac_single_layer,0.0
pythia-160m,1,agnews,halfB,real,depth_mean_layer_span,2.08
pythia-160m,4,agnews,halfB,real,crisp_median_max_membership,0.705
pythia-160m,4,agnews,halfB,real,crisp_frac_confident,0.7532823350694444
pythia-160m,4,agnews,halfB,real,crisp_network_median,0.6925524523697055
pythia-160m,4,agnews,halfB,real,size_n_networks,100.0
pythia-160m,4,agnews,halfB,real,size_effective_n,89.00434576224342
pythia-160m,4,agnews,halfB,real,size_gini,0.23185926649305544
pythia-160m,4,agnews,halfB,real,size_largest_share,0.05946180555555555
pythia-160m,4,agnews,halfB,real,size_frac_small,0.0
pythia-160m,4,agnews,halfB,real,depth_median_effective_layers,11.758243333942275
pythia-160m,4,agnews,halfB,real,depth_frac_single_layer,0.0
pythia-160m,4,agnews,halfB,real,depth_mean_layer_span,1.99
pythia-160m,16,agnews,halfB,real,crisp_median_max_membership,0.68
pythia-160m,16,agnews,halfB,real,crisp_frac_confident,0.7247721354166666
pythia-160m,16,agnews,halfB,real,crisp_network_median,0.6875223231791344
pythia-160m,16,agnews,halfB,real,size_n_networks,100.0
pythia-160m,16,agnews,halfB,real,size_effective_n,88.74120758872017
pythia-160m,16,agnews,halfB,real,size_gini,0.20499077690972212
pythia-160m,16,agnews,halfB,real,size_largest_share,0.0671115451388889
pythia-160m,16,agnews,halfB,real,size_frac_small,0.0
pythia-160m,16,agnews,halfB,real,depth_median_effective_layers,11.721985923380302
pythia-160m,16,agnews,halfB,real,depth_frac_single_layer,0.0
pythia-160m,16,agnews,halfB,real,depth_mean_layer_span,2.29
pythia-160m,64,agnews,halfB,real,crisp_median_max_membership,0.64
pythia-160m,64,agnews,halfB,real,crisp_frac_confident,0.7271050347222222
pythia-160m,64,agnews,halfB,real,crisp_network_median,0.6194809577677225
pythia-160m,64,agnews,halfB,real,size_n_networks,100.0
pythia-160m,64,agnews,halfB,real,size_effective_n,92.72020637693365
pythia-160m,64,agnews,halfB,real,size_gini,0.20525010850694447
pythia-160m,64,agnews,halfB,real,size_largest_share,0.026340060763888888
pythia-160m,64,agnews,halfB,real,size_frac_small,0.01
pythia-160m,64,agnews,halfB,real,depth_median_effective_layers,11.083185350096645
pythia-160m,64,agnews,halfB,real,depth_frac_single_layer,0.0
pythia-160m,64,agnews,halfB,real,depth_mean_layer_span,3.68
pythia-160m,256,agnews,halfB,real,crisp_median_max_membership,0.585
pythia-160m,256,agnews,halfB,real,crisp_frac_confident,0.6437717013888888
pythia-160m,256,agnews,halfB,real,crisp_network_median,0.5583773306998219
pythia-160m,256,agnews,halfB,real,size_n_networks,100.0
pythia-160m,256,agnews,halfB,real,size_effective_n,94.46818736653697
pythia-160m,256,agnews,halfB,real,size_gini,0.16632432725694435
pythia-160m,256,agnews,halfB,real,size_largest_share,0.035834418402777776
pythia-160m,256,agnews,halfB,real,size_frac_small,0.0
pythia-160m,256,agnews,halfB,real,depth_median_effective_layers,9.91606531482618
pythia-160m,256,agnews,halfB,real,depth_frac_single_layer,0.0
pythia-160m,256,agnews,halfB,real,depth_mean_layer_span,4.14
pythia-160m,1000,agnews,halfB,real,crisp_median_max_membership,0.69
pythia-160m,1000,agnews,halfB,real,crisp_frac_confident,0.7614474826388888
pythia-160m,1000,agnews,halfB,real,crisp_network_median,0.6366699723524463
pythia-160m,1000,agnews,halfB,real,size_n_networks,100.0
pythia-160m,1000,agnews,halfB,real,size_effective_n,87.72758942281631
pythia-160m,1000,agnews,halfB,real,size_gini,0.2263449435763889
pythia-160m,1000,agnews,halfB,real,size_largest_share,0.046875
pythia-160m,1000,agnews,halfB,real,size_frac_small,0.0
pythia-160m,1000,agnews,halfB,real,depth_median_effective_layers,8.086813839655118
pythia-160m,1000,agnews,halfB,real,depth_frac_single_layer,0.0
pythia-160m,1000,agnews,halfB,real,depth_mean_layer_span,4.45
pythia-160m,4000,agnews,halfB,real,crisp_median_max_membership,0.755
pythia-160m,4000,agnews,halfB,real,crisp_frac_confident,0.8327094184027778
pythia-160m,4000,agnews,halfB,real,crisp_network_median,0.7312283215010142
pythia-160m,4000,agnews,halfB,real,size_n_networks,100.0
pythia-160m,4000,agnews,halfB,real,size_effective_n,89.50935609237169
pythia-160m,4000,agnews,halfB,real,size_gini,0.24178656684027766
pythia-160m,4000,agnews,halfB,real,size_largest_share,0.036946614583333336
pythia-160m,4000,agnews,halfB,real,size_frac_small,0.01
pythia-160m,4000,agnews,halfB,real,depth_median_effective_layers,8.904594850834957
pythia-160m,4000,agnews,halfB,real,depth_frac_single_layer,0.02
pythia-160m,4000,agnews,halfB,real,depth_mean_layer_span,4.09
pythia-160m,16000,agnews,halfB,real,crisp_median_max_membership,0.795
pythia-160m,16000,agnews,halfB,real,crisp_frac_confident,0.8717990451388888
pythia-160m,16000,agnews,halfB,real,crisp_network_median,0.7638793486923805
pythia-160m,16000,agnews,halfB,real,size_n_networks,100.0
pythia-160m,16000,agnews,halfB,real,size_effective_n,88.85957823461136
pythia-160m,16000,agnews,halfB,real,size_gini,0.22796495225694446
pythia-160m,16000,agnews,halfB,real,size_largest_share,0.053792317708333336
pythia-160m,16000,agnews,halfB,real,size_frac_small,0.0
pythia-160m,16000,agnews,halfB,real,depth_median_effective_layers,8.570123670980237
pythia-160m,16000,agnews,halfB,real,depth_frac_single_layer,0.03
pythia-160m,16000,agnews,halfB,real,depth_mean_layer_span,4.12
pythia-160m,64000,agnews,halfB,real,crisp_median_max_membership,0.805
pythia-160m,64000,agnews,halfB,real,crisp_frac_confident,0.8562282986111112
pythia-160m,64000,agnews,halfB,real,crisp_network_median,0.7587429491450144
pythia-160m,64000,agnews,halfB,real,size_n_networks,100.0
pythia-160m,64000,agnews,halfB,real,size_effective_n,87.38930798492717
pythia-160m,64000,agnews,halfB,real,size_gini,0.2416411675347223
pythia-160m,64000,agnews,halfB,real,size_largest_share,0.056830512152777776
pythia-160m,64000,agnews,halfB,real,size_frac_small,0.0
pythia-160m,64000,agnews,halfB,real,depth_median_effective_layers,8.0663291026864
pythia-160m,64000,agnews,halfB,real,depth_frac_single_layer,0.03
pythia-160m,64000,agnews,halfB,real,depth_mean_layer_span,4.03
pythia-160m,143000,agnews,halfB,real,crisp_median_max_membership,0.73
pythia-160m,143000,agnews,halfB,real,crisp_frac_confident,0.7852376302083334
pythia-160m,143000,agnews,halfB,real,crisp_network_median,0.7077093705406691
pythia-160m,143000,agnews,halfB,real,size_n_networks,100.0
pythia-160m,143000,agnews,halfB,real,size_effective_n,88.03220762015697
pythia-160m,143000,agnews,halfB,real,size_gini,0.2262749565972222
pythia-160m,143000,agnews,halfB,real,size_largest_share,0.05642361111111111
pythia-160m,143000,agnews,halfB,real,size_frac_small,0.01
pythia-160m,143000,agnews,halfB,real,depth_median_effective_layers,8.398031803875336
pythia-160m,143000,agnews,halfB,real,depth_frac_single_layer,0.02
pythia-160m,143000,agnews,halfB,real,depth_mean_layer_span,4.03
pythia-160m,0,tldr17,halfB,real,crisp_median_max_membership,0.68
pythia-160m,0,tldr17,halfB,real,crisp_frac_confident,0.7400444878472222
pythia-160m,0,tldr17,halfB,real,crisp_network_median,0.6537505993766483
pythia-160m,0,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,0,tldr17,halfB,real,size_effective_n,89.36581745035313
pythia-160m,0,tldr17,halfB,real,size_gini,0.23365017361111118
pythia-160m,0,tldr17,halfB,real,size_largest_share,0.04885525173611111
pythia-160m,0,tldr17,halfB,real,size_frac_small,0.0
pythia-160m,0,tldr17,halfB,real,depth_median_effective_layers,11.775140476064742
pythia-160m,0,tldr17,halfB,real,depth_frac_single_layer,0.0
pythia-160m,0,tldr17,halfB,real,depth_mean_layer_span,1.99
pythia-160m,1,tldr17,halfB,real,crisp_median_max_membership,0.68
pythia-160m,1,tldr17,halfB,real,crisp_frac_confident,0.73828125
pythia-160m,1,tldr17,halfB,real,crisp_network_median,0.6564599980974124
pythia-160m,1,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,1,tldr17,halfB,real,size_effective_n,88.99600900086979
pythia-160m,1,tldr17,halfB,real,size_gini,0.238860134548611
pythia-160m,1,tldr17,halfB,real,size_largest_share,0.049018012152777776
pythia-160m,1,tldr17,halfB,real,size_frac_small,0.0
pythia-160m,1,tldr17,halfB,real,depth_median_effective_layers,11.771036385198576
pythia-160m,1,tldr17,halfB,real,depth_frac_single_layer,0.0
pythia-160m,1,tldr17,halfB,real,depth_mean_layer_span,2.03
pythia-160m,4,tldr17,halfB,real,crisp_median_max_membership,0.68
pythia-160m,4,tldr17,halfB,real,crisp_frac_confident,0.7385525173611112
pythia-160m,4,tldr17,halfB,real,crisp_network_median,0.6659615758453108
pythia-160m,4,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,4,tldr17,halfB,real,size_effective_n,89.96621280148614
pythia-160m,4,tldr17,halfB,real,size_gini,0.2219807942708334
pythia-160m,4,tldr17,halfB,real,size_largest_share,0.04836697048611111
pythia-160m,4,tldr17,halfB,real,size_frac_small,0.01
pythia-160m,4,tldr17,halfB,real,depth_median_effective_layers,11.782487512433473
pythia-160m,4,tldr17,halfB,real,depth_frac_single_layer,0.0
pythia-160m,4,tldr17,halfB,real,depth_mean_layer_span,1.93
pythia-160m,16,tldr17,halfB,real,crisp_median_max_membership,0.67
pythia-160m,16,tldr17,halfB,real,crisp_frac_confident,0.7170138888888888
pythia-160m,16,tldr17,halfB,real,crisp_network_median,0.6780847726143141
pythia-160m,16,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,16,tldr17,halfB,real,size_effective_n,89.77736311195277
pythia-160m,16,tldr17,halfB,real,size_gini,0.21824815538194442
pythia-160m,16,tldr17,halfB,real,size_largest_share,0.054741753472222224
pythia-160m,16,tldr17,halfB,real,size_frac_small,0.0
pythia-160m,16,tldr17,halfB,real,depth_median_effective_layers,11.738440906843511
pythia-160m,16,tldr17,halfB,real,depth_frac_single_layer,0.0
pythia-160m,16,tldr17,halfB,real,depth_mean_layer_span,2.18
pythia-160m,64,tldr17,halfB,real,crisp_median_max_membership,0.655
pythia-160m,64,tldr17,halfB,real,crisp_frac_confident,0.7174207899305556
pythia-160m,64,tldr17,halfB,real,crisp_network_median,0.6198052670154421
pythia-160m,64,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,64,tldr17,halfB,real,size_effective_n,92.10852423048803
pythia-160m,64,tldr17,halfB,real,size_gini,0.20978949652777779
pythia-160m,64,tldr17,halfB,real,size_largest_share,0.033528645833333336
pythia-160m,64,tldr17,halfB,real,size_frac_small,0.01
pythia-160m,64,tldr17,halfB,real,depth_median_effective_layers,11.013043096979786
pythia-160m,64,tldr17,halfB,real,depth_frac_single_layer,0.0
pythia-160m,64,tldr17,halfB,real,depth_mean_layer_span,3.61
pythia-160m,256,tldr17,halfB,real,crisp_median_max_membership,0.58
pythia-160m,256,tldr17,halfB,real,crisp_frac_confident,0.6319173177083334
pythia-160m,256,tldr17,halfB,real,crisp_network_median,0.5569836067338327
pythia-160m,256,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,256,tldr17,halfB,real,size_effective_n,94.8188065282314
pythia-160m,256,tldr17,halfB,real,size_gini,0.15905327690972215
pythia-160m,256,tldr17,halfB,real,size_largest_share,0.038655598958333336
pythia-160m,256,tldr17,halfB,real,size_frac_small,0.0
pythia-160m,256,tldr17,halfB,real,depth_median_effective_layers,10.326386497225489
pythia-160m,256,tldr17,halfB,real,depth_frac_single_layer,0.0
pythia-160m,256,tldr17,halfB,real,depth_mean_layer_span,4.04
pythia-160m,1000,tldr17,halfB,real,crisp_median_max_membership,0.69
pythia-160m,1000,tldr17,halfB,real,crisp_frac_confident,0.7776150173611112
pythia-160m,1000,tldr17,halfB,real,crisp_network_median,0.6514941672441672
pythia-160m,1000,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,1000,tldr17,halfB,real,size_effective_n,90.27700645077351
pythia-160m,1000,tldr17,halfB,real,size_gini,0.21807508680555565
pythia-160m,1000,tldr17,halfB,real,size_largest_share,0.035807291666666664
pythia-160m,1000,tldr17,halfB,real,size_frac_small,0.01
pythia-160m,1000,tldr17,halfB,real,depth_median_effective_layers,8.500290516045744
pythia-160m,1000,tldr17,halfB,real,depth_frac_single_layer,0.0
pythia-160m,1000,tldr17,halfB,real,depth_mean_layer_span,4.41
pythia-160m,4000,tldr17,halfB,real,crisp_median_max_membership,0.785
pythia-160m,4000,tldr17,halfB,real,crisp_frac_confident,0.8694932725694444
pythia-160m,4000,tldr17,halfB,real,crisp_network_median,0.7522421482397071
pythia-160m,4000,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,4000,tldr17,halfB,real,size_effective_n,91.17808476579839
pythia-160m,4000,tldr17,halfB,real,size_gini,0.2197580295138888
pythia-160m,4000,tldr17,halfB,real,size_largest_share,0.035210503472222224
pythia-160m,4000,tldr17,halfB,real,size_frac_small,0.0
pythia-160m,4000,tldr17,halfB,real,depth_median_effective_layers,8.772109303238652
pythia-160m,4000,tldr17,halfB,real,depth_frac_single_layer,0.01
pythia-160m,4000,tldr17,halfB,real,depth_mean_layer_span,4.04
pythia-160m,16000,tldr17,halfB,real,crisp_median_max_membership,0.795
pythia-160m,16000,tldr17,halfB,real,crisp_frac_confident,0.8567165798611112
pythia-160m,16000,tldr17,halfB,real,crisp_network_median,0.7581949388639528
pythia-160m,16000,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,16000,tldr17,halfB,real,size_effective_n,89.99414103601993
pythia-160m,16000,tldr17,halfB,real,size_gini,0.23290852864583322
pythia-160m,16000,tldr17,halfB,real,size_largest_share,0.034912109375
pythia-160m,16000,tldr17,halfB,real,size_frac_small,0.0
pythia-160m,16000,tldr17,halfB,real,depth_median_effective_layers,8.596637675286022
pythia-160m,16000,tldr17,halfB,real,depth_frac_single_layer,0.02
pythia-160m,16000,tldr17,halfB,real,depth_mean_layer_span,3.97
pythia-160m,64000,tldr17,halfB,real,crisp_median_max_membership,0.77
pythia-160m,64000,tldr17,halfB,real,crisp_frac_confident,0.8266059027777778
pythia-160m,64000,tldr17,halfB,real,crisp_network_median,0.724354024225889
pythia-160m,64000,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,64000,tldr17,halfB,real,size_effective_n,89.4689303164998
pythia-160m,64000,tldr17,halfB,real,size_gini,0.22376139322916666
pythia-160m,64000,tldr17,halfB,real,size_largest_share,0.048041449652777776
pythia-160m,64000,tldr17,halfB,real,size_frac_small,0.0
pythia-160m,64000,tldr17,halfB,real,depth_median_effective_layers,8.332161107789233
pythia-160m,64000,tldr17,halfB,real,depth_frac_single_layer,0.02
pythia-160m,64000,tldr17,halfB,real,depth_mean_layer_span,4.13
pythia-160m,143000,tldr17,halfB,real,crisp_median_max_membership,0.75
pythia-160m,143000,tldr17,halfB,real,crisp_frac_confident,0.7994520399305556
pythia-160m,143000,tldr17,halfB,real,crisp_network_median,0.708770180698039
pythia-160m,143000,tldr17,halfB,real,size_n_networks,100.0
pythia-160m,143000,tldr17,halfB,real,size_effective_n,88.88191380378387
pythia-160m,143000,tldr17,halfB,real,size_gini,0.23454752604166673
pythia-160m,143000,tldr17,halfB,real,size_largest_share,0.040337456597222224
pythia-160m,143000,tldr17,halfB,real,size_frac_small,0.02
pythia-160m,143000,tldr17,halfB,real,depth_median_effective_layers,8.109808286224336
pythia-160m,143000,tldr17,halfB,real,depth_frac_single_layer,0.02
pythia-160m,143000,tldr17,halfB,real,depth_mean_layer_span,4.1
pythia-160m,0,wikitext,halfA_vs_halfB,real,halves_split_degree,1.13
pythia-160m,0,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.11
pythia-160m,0,wikitext,halfA_vs_halfB,real,halves_continued,0.78
pythia-160m,0,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6786519653588747
pythia-160m,1,wikitext,halfA_vs_halfB,real,halves_split_degree,1.12
pythia-160m,1,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.13
pythia-160m,1,wikitext,halfA_vs_halfB,real,halves_continued,0.8
pythia-160m,1,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6800500128254474
pythia-160m,4,wikitext,halfA_vs_halfB,real,halves_split_degree,1.14
pythia-160m,4,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.13
pythia-160m,4,wikitext,halfA_vs_halfB,real,halves_continued,0.78
pythia-160m,4,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6720597487360432
pythia-160m,16,wikitext,halfA_vs_halfB,real,halves_split_degree,1.07
pythia-160m,16,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.08
pythia-160m,16,wikitext,halfA_vs_halfB,real,halves_continued,0.83
pythia-160m,16,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6848931484082343
pythia-160m,64,wikitext,halfA_vs_halfB,real,halves_split_degree,1.15
pythia-160m,64,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.16
pythia-160m,64,wikitext,halfA_vs_halfB,real,halves_continued,0.79
pythia-160m,64,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6604214798422996
pythia-160m,256,wikitext,halfA_vs_halfB,real,halves_split_degree,1.17
pythia-160m,256,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.18
pythia-160m,256,wikitext,halfA_vs_halfB,real,halves_continued,0.75
pythia-160m,256,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6477834939883635
pythia-160m,1000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.09
pythia-160m,1000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.12
pythia-160m,1000,wikitext,halfA_vs_halfB,real,halves_continued,0.85
pythia-160m,1000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6699408801492862
pythia-160m,4000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.1
pythia-160m,4000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.08
pythia-160m,4000,wikitext,halfA_vs_halfB,real,halves_continued,0.87
pythia-160m,4000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.683811539745868
pythia-160m,16000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.11
pythia-160m,16000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.15
pythia-160m,16000,wikitext,halfA_vs_halfB,real,halves_continued,0.74
pythia-160m,16000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6127347230149459
pythia-160m,64000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.16
pythia-160m,64000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.12
pythia-160m,64000,wikitext,halfA_vs_halfB,real,halves_continued,0.76
pythia-160m,64000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6109133917376532
pythia-160m,143000,wikitext,halfA_vs_halfB,real,halves_split_degree,1.19
pythia-160m,143000,wikitext,halfA_vs_halfB,real,halves_merge_degree,1.07
pythia-160m,143000,wikitext,halfA_vs_halfB,real,halves_continued,0.82
pythia-160m,143000,wikitext,halfA_vs_halfB,real,halves_mean_best_jaccard,0.6568036598568184
pythia-160m,0,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.06
pythia-160m,0,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.05
pythia-160m,0,bookcorpus,halfA_vs_halfB,real,halves_continued,0.89
pythia-160m,0,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7802250116127971
pythia-160m,1,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.04
pythia-160m,1,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.07
pythia-160m,1,bookcorpus,halfA_vs_halfB,real,halves_continued,0.88
pythia-160m,1,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7879793157830137
pythia-160m,4,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.05
pythia-160m,4,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.05
pythia-160m,4,bookcorpus,halfA_vs_halfB,real,halves_continued,0.89
pythia-160m,4,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7790070678096389
pythia-160m,16,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.1
pythia-160m,16,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.12
pythia-160m,16,bookcorpus,halfA_vs_halfB,real,halves_continued,0.8
pythia-160m,16,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7158462111549104
pythia-160m,64,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.1
pythia-160m,64,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.1
pythia-160m,64,bookcorpus,halfA_vs_halfB,real,halves_continued,0.92
pythia-160m,64,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7853862298981765
pythia-160m,256,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.17
pythia-160m,256,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.12
pythia-160m,256,bookcorpus,halfA_vs_halfB,real,halves_continued,0.87
pythia-160m,256,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7333791586962909
pythia-160m,1000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.09
pythia-160m,1000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.09
pythia-160m,1000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.92
pythia-160m,1000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7440009265502944
pythia-160m,4000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.08
pythia-160m,4000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.09
pythia-160m,4000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.87
pythia-160m,4000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7257192620248977
pythia-160m,16000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.1
pythia-160m,16000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.12
pythia-160m,16000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.89
pythia-160m,16000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7341206197859642
pythia-160m,64000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.1
pythia-160m,64000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.09
pythia-160m,64000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.88
pythia-160m,64000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7449343971307207
pythia-160m,143000,bookcorpus,halfA_vs_halfB,real,halves_split_degree,1.06
pythia-160m,143000,bookcorpus,halfA_vs_halfB,real,halves_merge_degree,1.07
pythia-160m,143000,bookcorpus,halfA_vs_halfB,real,halves_continued,0.9
pythia-160m,143000,bookcorpus,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7627323714043225
pythia-160m,0,agnews,halfA_vs_halfB,real,halves_split_degree,1.05
pythia-160m,0,agnews,halfA_vs_halfB,real,halves_merge_degree,1.06
pythia-160m,0,agnews,halfA_vs_halfB,real,halves_continued,0.87
pythia-160m,0,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7536509790772494
pythia-160m,1,agnews,halfA_vs_halfB,real,halves_split_degree,1.06
pythia-160m,1,agnews,halfA_vs_halfB,real,halves_merge_degree,1.05
pythia-160m,1,agnews,halfA_vs_halfB,real,halves_continued,0.88
pythia-160m,1,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7562772450503692
pythia-160m,4,agnews,halfA_vs_halfB,real,halves_split_degree,1.07
pythia-160m,4,agnews,halfA_vs_halfB,real,halves_merge_degree,1.06
pythia-160m,4,agnews,halfA_vs_halfB,real,halves_continued,0.86
pythia-160m,4,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7601821959956587
pythia-160m,16,agnews,halfA_vs_halfB,real,halves_split_degree,1.1
pythia-160m,16,agnews,halfA_vs_halfB,real,halves_merge_degree,1.07
pythia-160m,16,agnews,halfA_vs_halfB,real,halves_continued,0.85
pythia-160m,16,agnews,halfA_vs_halfB,real,halves_mean_best_jaccard,0.7427408735699695
