model,domain,key,tree,network,step,best_jaccard,birth_step
pythia-160m,wikitext,halfA,real,73,4000,0.01444043321299639,143000
pythia-160m,wikitext,halfA,real,73,16000,0.009259259259259259,143000
pythia-160m,wikitext,halfA,real,73,64000,0.026923076923076925,143000
pythia-160m,wikitext,halfA,real,73,143000,1.0,143000
pythia-160m,wikitext,halfA,real,74,0,0.013071895424836602,143000
pythia-160m,wikitext,halfA,real,74,1,0.01309328968903437,143000
pythia-160m,wikitext,halfA,real,74,4,0.014687882496940025,143000
pythia-160m,wikitext,halfA,real,74,16,0.012006861063464836,143000
pythia-160m,wikitext,halfA,real,74,64,0.021949078138718173,143000
pythia-160m,wikitext,halfA,real,74,256,0.04155124653739612,143000
pythia-160m,wikitext,halfA,real,74,1000,0.07232704402515723,143000
pythia-160m,wikitext,halfA,real,74,4000,0.15156794425087108,143000
pythia-160m,wikitext,halfA,real,74,16000,0.18213660245183888,143000
pythia-160m,wikitext,halfA,real,74,64000,0.3339805825242718,143000
pythia-160m,wikitext,halfA,real,74,143000,1.0,143000
pythia-160m,wikitext,halfA,real,75,0,0.01386748844375963,143000
pythia-160m,wikitext,halfA,real,75,1,0.01386748844375963,143000
pythia-160m,wikitext,halfA,real,75,4,0.01310615989515072,143000
pythia-160m,wikitext,halfA,real,75,16,0.012711864406779662,143000
pythia-160m,wikitext,halfA,real,75,64,0.011627906976744186,143000
pythia-160m,wikitext,halfA,real,75,256,0.018651362984218076,143000
pythia-160m,wikitext,halfA,real,75,1000,0.023088023088023088,143000
pythia-160m,wikitext,halfA,real,75,4000,0.05143540669856459,143000
pythia-160m,wikitext,halfA,real,75,16000,0.08875739644970414,143000
pythia-160m,wikitext,halfA,real,75,64000,0.15682656826568267,143000
pythia-160m,wikitext,halfA,real,75,143000,1.0,143000
pythia-160m,wikitext,halfA,real,76,0,0.0125,143000
pythia-160m,wikitext,halfA,real,76,1,0.0125,143000
pythia-160m,wikitext,halfA,real,76,4,0.012547051442910916,143000
pythia-160m,wikitext,halfA,real,76,16,0.011647254575707155,143000
pythia-160m,wikitext,halfA,real,76,64,0.0137524557956778,143000
pythia-160m,wikitext,halfA,real,76,256,0.02323503127792672,143000
pythia-160m,wikitext,halfA,real,76,1000,0.03602305475504323,143000
pythia-160m,wikitext,halfA,real,76,4000,0.06932409012131716,143000
pythia-160m,wikitext,halfA,real,76,16000,0.13282732447817835,143000
pythia-160m,wikitext,halfA,real,76,64000,0.28277153558052437,143000
pythia-160m,wikitext,halfA,real,76,143000,1.0,143000
pythia-160m,wikitext,halfA,real,77,0,0.015544041450777202,143000
pythia-160m,wikitext,halfA,real,77,1,0.015544041450777202,143000
pythia-160m,wikitext,halfA,real,77,4,0.013888888888888888,143000
pythia-160m,wikitext,halfA,real,77,16,0.014953271028037384,143000
pythia-160m,wikitext,halfA,real,77,64,0.015267175572519083,143000
pythia-160m,wikitext,halfA,real,77,256,0.014760147601476014,143000
pythia-160m,wikitext,halfA,real,77,1000,0.032432432432432434,143000
pythia-160m,wikitext,halfA,real,77,4000,0.07131537242472266,143000
pythia-160m,wikitext,halfA,real,77,16000,0.12156295224312591,143000
pythia-160m,wikitext,halfA,real,77,64000,0.2857142857142857,143000
pythia-160m,wikitext,halfA,real,77,143000,1.0,143000
pythia-160m,wikitext,halfA,real,78,0,0.0137221269296741,143000
pythia-160m,wikitext,halfA,real,78,1,0.013769363166953529,143000
pythia-160m,wikitext,halfA,real,78,4,0.013008130081300813,143000
pythia-160m,wikitext,halfA,real,78,16,0.012747875354107648,143000
pythia-160m,wikitext,halfA,real,78,64,0.014657980456026058,143000
pythia-160m,wikitext,halfA,real,78,256,0.0121580547112462,143000
pythia-160m,wikitext,halfA,real,78,1000,0.013033175355450236,143000
pythia-160m,wikitext,halfA,real,78,4000,0.022532188841201718,143000
pythia-160m,wikitext,halfA,real,78,16000,0.04728950403690888,143000
pythia-160m,wikitext,halfA,real,78,64000,0.12915851272015655,143000
pythia-160m,wikitext,halfA,real,78,143000,1.0,143000
pythia-160m,wikitext,halfA,real,79,0,0.013761467889908258,64000
pythia-160m,wikitext,halfA,real,79,1,0.01303538175046555,64000
pythia-160m,wikitext,halfA,real,79,4,0.012968967114404817,64000
pythia-160m,wikitext,halfA,real,79,16,0.014005602240896359,64000
pythia-160m,wikitext,halfA,real,79,64,0.018461538461538463,64000
pythia-160m,wikitext,halfA,real,79,256,0.01675257731958763,64000
pythia-160m,wikitext,halfA,real,79,1000,0.0748663101604278,64000
pythia-160m,wikitext,halfA,real,79,4000,0.1867283950617284,64000
pythia-160m,wikitext,halfA,real,79,16000,0.2847341337907376,64000
pythia-160m,wikitext,halfA,real,79,64000,0.503921568627451,64000
pythia-160m,wikitext,halfA,real,79,143000,1.0,64000
pythia-160m,wikitext,halfA,real,80,0,0.011214953271028037,143000
pythia-160m,wikitext,halfA,real,80,1,0.011194029850746268,143000
pythia-160m,wikitext,halfA,real,80,4,0.011009174311926606,143000
pythia-160m,wikitext,halfA,real,80,16,0.011182108626198083,143000
pythia-160m,wikitext,halfA,real,80,64,0.01696969696969697,143000
pythia-160m,wikitext,halfA,real,80,256,0.019572953736654804,143000
pythia-160m,wikitext,halfA,real,80,1000,0.025594149908592323,143000
pythia-160m,wikitext,halfA,real,80,4000,0.034482758620689655,143000
pythia-160m,wikitext,halfA,real,80,16000,0.050359712230215826,143000
pythia-160m,wikitext,halfA,real,80,64000,0.14910536779324055,143000
pythia-160m,wikitext,halfA,real,80,143000,1.0,143000
pythia-160m,wikitext,halfA,real,81,0,0.01366120218579235,143000
pythia-160m,wikitext,halfA,real,81,1,0.013642564802182811,143000
pythia-160m,wikitext,halfA,real,81,4,0.012517385257301807,143000
pythia-160m,wikitext,halfA,real,81,16,0.012465373961218837,143000
pythia-160m,wikitext,halfA,real,81,64,0.02142857142857143,143000
pythia-160m,wikitext,halfA,real,81,256,0.025675675675675677,143000
pythia-160m,wikitext,halfA,real,81,1000,0.031791907514450865,143000
pythia-160m,wikitext,halfA,real,81,4000,0.0697350069735007,143000
pythia-160m,wikitext,halfA,real,81,16000,0.10040160642570281,143000
pythia-160m,wikitext,halfA,real,81,64000,0.32685512367491165,143000
pythia-160m,wikitext,halfA,real,81,143000,1.0,143000
pythia-160m,wikitext,halfA,real,82,0,0.011363636363636364,143000
pythia-160m,wikitext,halfA,real,82,1,0.011378002528445006,143000
pythia-160m,wikitext,halfA,real,82,4,0.014106583072100314,143000
pythia-160m,wikitext,halfA,real,82,16,0.015492957746478873,143000
pythia-160m,wikitext,halfA,real,82,64,0.018055555555555554,143000
pythia-160m,wikitext,halfA,real,82,256,0.015299026425591099,143000
pythia-160m,wikitext,halfA,real,82,1000,0.02926481084939329,143000
pythia-160m,wikitext,halfA,real,82,4000,0.04223433242506812,143000
pythia-160m,wikitext,halfA,real,82,16000,0.07854630715123095,143000
pythia-160m,wikitext,halfA,real,82,64000,0.2766798418972332,143000
pythia-160m,wikitext,halfA,real,82,143000,1.0,143000
pythia-160m,wikitext,halfA,real,83,0,0.022149302707136997,143000
pythia-160m,wikitext,halfA,real,83,1,0.022167487684729065,143000
pythia-160m,wikitext,halfA,real,83,4,0.0220949263502455,143000
pythia-160m,wikitext,halfA,real,83,16,0.02177700348432056,143000
pythia-160m,wikitext,halfA,real,83,64,0.02388535031847134,143000
pythia-160m,wikitext,halfA,real,83,256,0.0351931330472103,143000
pythia-160m,wikitext,halfA,real,83,1000,0.03559127439724455,143000
pythia-160m,wikitext,halfA,real,83,4000,0.08127572016460906,143000
pythia-160m,wikitext,halfA,real,83,16000,0.11733800350262696,143000
pythia-160m,wikitext,halfA,real,83,64000,0.32494279176201374,143000
pythia-160m,wikitext,halfA,real,83,143000,1.0,143000
pythia-160m,wikitext,halfA,real,84,0,0.014625228519195612,143000
pythia-160m,wikitext,halfA,real,84,1,0.014625228519195612,143000
pythia-160m,wikitext,halfA,real,84,4,0.0124282982791587,143000
pythia-160m,wikitext,halfA,real,84,16,0.014414414414414415,143000
pythia-160m,wikitext,halfA,real,84,64,0.018161180476730987,143000
pythia-160m,wikitext,halfA,real,84,256,0.0243531202435312,143000
pythia-160m,wikitext,halfA,real,84,1000,0.02397525135344161,143000
pythia-160m,wikitext,halfA,real,84,4000,0.029039463886820552,143000
pythia-160m,wikitext,halfA,real,84,16000,0.060362173038229376,143000
pythia-160m,wikitext,halfA,real,84,64000,0.16466346153846154,143000
pythia-160m,wikitext,halfA,real,84,143000,1.0,143000
pythia-160m,wikitext,halfA,real,85,0,0.015772870662460567,143000
pythia-160m,wikitext,halfA,real,85,1,0.015772870662460567,143000
pythia-160m,wikitext,halfA,real,85,4,0.013289036544850499,143000
pythia-160m,wikitext,halfA,real,85,16,0.011326860841423949,143000
pythia-160m,wikitext,halfA,real,85,64,0.021119324181626188,143000
pythia-160m,wikitext,halfA,real,85,256,0.02401129943502825,143000
pythia-160m,wikitext,halfA,real,85,1000,0.02677376171352075,143000
pythia-160m,wikitext,halfA,real,85,4000,0.04159132007233273,143000
pythia-160m,wikitext,halfA,real,85,16000,0.09937888198757763,143000
pythia-160m,wikitext,halfA,real,85,64000,0.17504051863857376,143000
pythia-160m,wikitext,halfA,real,85,143000,1.0,143000
pythia-160m,wikitext,halfA,real,86,0,0.013537906137184115,143000
pythia-160m,wikitext,halfA,real,86,1,0.013519603424966201,143000
pythia-160m,wikitext,halfA,real,86,4,0.013907581875280395,143000
pythia-160m,wikitext,halfA,real,86,16,0.012135922330097087,143000
pythia-160m,wikitext,halfA,real,86,64,0.016881028938906754,143000
pythia-160m,wikitext,halfA,real,86,256,0.05603448275862069,143000
pythia-160m,wikitext,halfA,real,86,1000,0.05952380952380952,143000
pythia-160m,wikitext,halfA,real,86,4000,0.09016393442622951,143000
pythia-160m,wikitext,halfA,real,86,16000,0.16883116883116883,143000
pythia-160m,wikitext,halfA,real,86,64000,0.2565284178187404,143000
pythia-160m,wikitext,halfA,real,86,143000,1.0,143000
pythia-160m,wikitext,halfA,real,87,0,0.012143858010275572,143000
pythia-160m,wikitext,halfA,real,87,1,0.012599160055996267,143000
pythia-160m,wikitext,halfA,real,87,4,0.011595547309833023,143000
pythia-160m,wikitext,halfA,real,87,16,0.014749262536873156,143000
pythia-160m,wikitext,halfA,real,87,64,0.016666666666666666,143000
pythia-160m,wikitext,halfA,real,87,256,0.020860495436766623,143000
pythia-160m,wikitext,halfA,real,87,1000,0.02967741935483871,143000
pythia-160m,wikitext,halfA,real,87,4000,0.06723891273247497,143000
pythia-160m,wikitext,halfA,real,87,16000,0.1606837606837607,143000
pythia-160m,wikitext,halfA,real,87,64000,0.33278688524590166,143000
pythia-160m,wikitext,halfA,real,87,143000,1.0,143000
pythia-160m,wikitext,halfA,real,88,0,0.013493253373313344,143000
pythia-160m,wikitext,halfA,real,88,1,0.013493253373313344,143000
pythia-160m,wikitext,halfA,real,88,4,0.013657056145675266,143000
pythia-160m,wikitext,halfA,real,88,16,0.010604453870625663,143000
pythia-160m,wikitext,halfA,real,88,64,0.012658227848101266,143000
pythia-160m,wikitext,halfA,real,88,256,0.02613240418118467,143000
pythia-160m,wikitext,halfA,real,88,1000,0.06115107913669065,143000
pythia-160m,wikitext,halfA,real,88,4000,0.10191082802547771,143000
pythia-160m,wikitext,halfA,real,88,16000,0.13148148148148148,143000
pythia-160m,wikitext,halfA,real,88,64000,0.2943396226415094,143000
pythia-160m,wikitext,halfA,real,88,143000,1.0,143000
pythia-160m,wikitext,halfA,real,89,0,0.015990159901599015,143000
pythia-160m,wikitext,halfA,real,89,1,0.01600985221674877,143000
pythia-160m,wikitext,halfA,real,89,4,0.015795868772782502,143000
pythia-160m,wikitext,halfA,real,89,16,0.015604681404421327,143000
pythia-160m,wikitext,halfA,real,89,64,0.012328767123287671,143000
pythia-160m,wikitext,halfA,real,89,256,0.012903225806451613,143000
pythia-160m,wikitext,halfA,real,89,1000,0.049441786283891544,143000
pythia-160m,wikitext,halfA,real,89,4000,0.109375,143000
pythia-160m,wikitext,halfA,real,89,16000,0.18505338078291814,143000
pythia-160m,wikitext,halfA,real,89,64000,0.24893617021276596,143000
pythia-160m,wikitext,halfA,real,89,143000,1.0,143000
pythia-160m,wikitext,halfA,real,90,0,0.01125,143000
pythia-160m,wikitext,halfA,real,90,1,0.01125,143000
pythia-160m,wikitext,halfA,real,90,4,0.011292346298619825,143000
pythia-160m,wikitext,halfA,real,90,16,0.014725568942436412,143000
pythia-160m,wikitext,halfA,real,90,64,0.01652892561983471,143000
pythia-160m,wikitext,halfA,real,90,256,0.023676880222841225,143000
pythia-160m,wikitext,halfA,real,90,1000,0.03924646781789639,143000
pythia-160m,wikitext,halfA,real,90,4000,0.1053484602917342,143000
pythia-160m,wikitext,halfA,real,90,16000,0.1828125,143000
pythia-160m,wikitext,halfA,real,90,64000,0.3886792452830189,143000
pythia-160m,wikitext,halfA,real,90,143000,1.0,143000
pythia-160m,wikitext,halfA,real,91,0,0.014563106796116505,143000
pythia-160m,wikitext,halfA,real,91,1,0.014598540145985401,143000
pythia-160m,wikitext,halfA,real,91,4,0.011444921316165951,143000
pythia-160m,wikitext,halfA,real,91,16,0.014102564102564103,143000
pythia-160m,wikitext,halfA,real,91,64,0.012755102040816327,143000
pythia-160m,wikitext,halfA,real,91,256,0.01636904761904762,143000
pythia-160m,wikitext,halfA,real,91,1000,0.030612244897959183,143000
pythia-160m,wikitext,halfA,real,91,4000,0.10852713178294573,143000
pythia-160m,wikitext,halfA,real,91,16000,0.1693121693121693,143000
pythia-160m,wikitext,halfA,real,91,64000,0.3044982698961938,143000
pythia-160m,wikitext,halfA,real,91,143000,1.0,143000
pythia-160m,wikitext,halfA,real,92,0,0.011363636363636364,143000
pythia-160m,wikitext,halfA,real,92,1,0.012084592145015106,143000
pythia-160m,wikitext,halfA,real,92,4,0.012035010940919038,143000
pythia-160m,wikitext,halfA,real,92,16,0.015360983102918587,143000
pythia-160m,wikitext,halfA,real,92,64,0.01456953642384106,143000
pythia-160m,wikitext,halfA,real,92,256,0.01969057665260197,143000
pythia-160m,wikitext,halfA,real,92,1000,0.02894356005788712,143000
pythia-160m,wikitext,halfA,real,92,4000,0.04178814382896016,143000
pythia-160m,wikitext,halfA,real,92,16000,0.06828528072837632,143000
pythia-160m,wikitext,halfA,real,92,64000,0.17483660130718953,143000
pythia-160m,wikitext,halfA,real,92,143000,1.0,143000
pythia-160m,wikitext,halfA,real,93,0,0.013953488372093023,64000
pythia-160m,wikitext,halfA,real,93,1,0.014723926380368098,64000
pythia-160m,wikitext,halfA,real,93,4,0.01527614571092832,64000
pythia-160m,wikitext,halfA,real,93,16,0.016352201257861635,64000
pythia-160m,wikitext,halfA,real,93,64,0.020972354623450904,64000
pythia-160m,wikitext,halfA,real,93,256,0.041278295605858856,64000
pythia-160m,wikitext,halfA,real,93,1000,0.09289617486338798,64000
pythia-160m,wikitext,halfA,real,93,4000,0.16522811344019728,64000
pythia-160m,wikitext,halfA,real,93,16000,0.2972972972972973,64000
pythia-160m,wikitext,halfA,real,93,64000,0.5123674911660777,64000
pythia-160m,wikitext,halfA,real,93,143000,1.0,64000
pythia-160m,wikitext,halfA,real,94,0,0.013888888888888888,143000
pythia-160m,wikitext,halfA,real,94,1,0.013910355486862442,143000
pythia-160m,wikitext,halfA,real,94,4,0.013740458015267175,143000
pythia-160m,wikitext,halfA,real,94,16,0.014209591474245116,143000
pythia-160m,wikitext,halfA,real,94,64,0.026096033402922755,143000
pythia-160m,wikitext,halfA,real,94,256,0.016611295681063124,143000
pythia-160m,wikitext,halfA,real,94,1000,0.04983922829581994,143000
pythia-160m,wikitext,halfA,real,94,4000,0.1896551724137931,143000
pythia-160m,wikitext,halfA,real,94,16000,0.2562893081761006,143000
pythia-160m,wikitext,halfA,real,94,64000,0.396484375,143000
pythia-160m,wikitext,halfA,real,94,143000,1.0,143000
pythia-160m,wikitext,halfA,real,95,0,0.010825439783491205,143000
pythia-160m,wikitext,halfA,real,95,1,0.010825439783491205,143000
pythia-160m,wikitext,halfA,real,95,4,0.01098901098901099,143000
pythia-160m,wikitext,halfA,real,95,16,0.015552099533437015,143000
pythia-160m,wikitext,halfA,real,95,64,0.012875536480686695,143000
pythia-160m,wikitext,halfA,real,95,256,0.021491782553729456,143000
pythia-160m,wikitext,halfA,real,95,1000,0.01483679525222552,143000
pythia-160m,wikitext,halfA,real,95,4000,0.025974025974025976,143000
pythia-160m,wikitext,halfA,real,95,16000,0.03835227272727273,143000
pythia-160m,wikitext,halfA,real,95,64000,0.14340344168260039,143000
pythia-160m,wikitext,halfA,real,95,143000,1.0,143000
pythia-160m,wikitext,halfA,real,96,0,0.012411347517730497,143000
pythia-160m,wikitext,halfA,real,96,1,0.012389380530973451,143000
pythia-160m,wikitext,halfA,real,96,4,0.012797074954296161,143000
pythia-160m,wikitext,halfA,real,96,16,0.010256410256410256,143000
pythia-160m,wikitext,halfA,real,96,64,0.017837235228539576,143000
pythia-160m,wikitext,halfA,real,96,256,0.021346469622331693,143000
pythia-160m,wikitext,halfA,real,96,1000,0.024390243902439025,143000
pythia-160m,wikitext,halfA,real,96,4000,0.018779342723004695,143000
pythia-160m,wikitext,halfA,real,96,16000,0.041935483870967745,143000
pythia-160m,wikitext,halfA,real,96,64000,0.07325383304940375,143000
pythia-160m,wikitext,halfA,real,96,143000,1.0,143000
pythia-160m,wikitext,halfA,real,97,0,0.011254019292604502,143000
pythia-160m,wikitext,halfA,real,97,1,0.011235955056179775,143000
pythia-160m,wikitext,halfA,real,97,4,0.013108614232209739,143000
pythia-160m,wikitext,halfA,real,97,16,0.012195121951219513,143000
pythia-160m,wikitext,halfA,real,97,64,0.019261637239165328,143000
pythia-160m,wikitext,halfA,real,97,256,0.014164305949008499,143000
pythia-160m,wikitext,halfA,real,97,1000,0.02707581227436823,143000
pythia-160m,wikitext,halfA,real,97,4000,0.02459016393442623,143000
pythia-160m,wikitext,halfA,real,97,16000,0.059602649006622516,143000
pythia-160m,wikitext,halfA,real,97,64000,0.2036613272311213,143000
pythia-160m,wikitext,halfA,real,97,143000,1.0,143000
pythia-160m,wikitext,halfA,real,98,0,0.011627906976744186,143000
pythia-160m,wikitext,halfA,real,98,1,0.011627906976744186,143000
pythia-160m,wikitext,halfA,real,98,4,0.012558869701726845,143000
pythia-160m,wikitext,halfA,real,98,16,0.011111111111111112,143000
pythia-160m,wikitext,halfA,real,98,64,0.015151515151515152,143000
pythia-160m,wikitext,halfA,real,98,256,0.02066115702479339,143000
pythia-160m,wikitext,halfA,real,98,1000,0.025974025974025976,143000
pythia-160m,wikitext,halfA,real,98,4000,0.16901408450704225,143000
pythia-160m,wikitext,halfA,real,98,16000,0.3145009416195857,143000
pythia-160m,wikitext,halfA,real,98,64000,0.46893787575150303,143000
pythia-160m,wikitext,halfA,real,98,143000,1.0,143000
pythia-160m,wikitext,halfA,real,99,0,0.014301430143014302,143000
pythia-160m,wikitext,halfA,real,99,1,0.014301430143014302,143000
pythia-160m,wikitext,halfA,real,99,4,0.014428412874583796,143000
pythia-160m,wikitext,halfA,real,99,16,0.012987012987012988,143000
pythia-160m,wikitext,halfA,real,99,64,0.013182674199623353,143000
pythia-160m,wikitext,halfA,real,99,256,0.017421602787456445,143000
pythia-160m,wikitext,halfA,real,99,1000,0.029940119760479042,143000
pythia-160m,wikitext,halfA,real,99,4000,0.02924634420697413,143000
pythia-160m,wikitext,halfA,real,99,16000,0.07425742574257425,143000
pythia-160m,wikitext,halfA,real,99,64000,0.24311926605504589,143000
pythia-160m,wikitext,halfA,real,99,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,0,0,0.012797074954296161,143000
pythia-160m,bookcorpus,halfA,real,0,1,0.012797074954296161,143000
pythia-160m,bookcorpus,halfA,real,0,4,0.011075949367088608,143000
pythia-160m,bookcorpus,halfA,real,0,16,0.00966183574879227,143000
pythia-160m,bookcorpus,halfA,real,0,64,0.013628620102214651,143000
pythia-160m,bookcorpus,halfA,real,0,256,0.0136986301369863,143000
pythia-160m,bookcorpus,halfA,real,0,1000,0.018302828618968387,143000
pythia-160m,bookcorpus,halfA,real,0,4000,0.02254428341384863,143000
pythia-160m,bookcorpus,halfA,real,0,16000,0.03620689655172414,143000
pythia-160m,bookcorpus,halfA,real,0,64000,0.1282051282051282,143000
pythia-160m,bookcorpus,halfA,real,0,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,1,0,0.011412268188302425,143000
pythia-160m,bookcorpus,halfA,real,1,1,0.011342155009451797,143000
pythia-160m,bookcorpus,halfA,real,1,4,0.011737089201877934,143000
pythia-160m,bookcorpus,halfA,real,1,16,0.011804384485666104,143000
pythia-160m,bookcorpus,halfA,real,1,64,0.009523809523809525,143000
pythia-160m,bookcorpus,halfA,real,1,256,0.01160541586073501,143000
pythia-160m,bookcorpus,halfA,real,1,1000,0.05630630630630631,143000
pythia-160m,bookcorpus,halfA,real,1,4000,0.16263736263736264,143000
pythia-160m,bookcorpus,halfA,real,1,16000,0.3118811881188119,143000
pythia-160m,bookcorpus,halfA,real,1,64000,0.4766081871345029,143000
pythia-160m,bookcorpus,halfA,real,1,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,2,0,0.01337295690936107,143000
pythia-160m,bookcorpus,halfA,real,2,1,0.013320177602368031,143000
pythia-160m,bookcorpus,halfA,real,2,4,0.013513513513513514,143000
pythia-160m,bookcorpus,halfA,real,2,16,0.013175230566534914,143000
pythia-160m,bookcorpus,halfA,real,2,64,0.01142263759086189,143000
pythia-160m,bookcorpus,halfA,real,2,256,0.013071895424836602,143000
pythia-160m,bookcorpus,halfA,real,2,1000,0.014016172506738544,143000
pythia-160m,bookcorpus,halfA,real,2,4000,0.02654867256637168,143000
pythia-160m,bookcorpus,halfA,real,2,16000,0.0520694259012016,143000
pythia-160m,bookcorpus,halfA,real,2,64000,0.13011152416356878,143000
pythia-160m,bookcorpus,halfA,real,2,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,3,0,0.015252621544327931,143000
pythia-160m,bookcorpus,halfA,real,3,1,0.015267175572519083,143000
pythia-160m,bookcorpus,halfA,real,3,4,0.015281757402101241,143000
pythia-160m,bookcorpus,halfA,real,3,16,0.015523932729624839,143000
pythia-160m,bookcorpus,halfA,real,3,64,0.02364394993045897,143000
pythia-160m,bookcorpus,halfA,real,3,256,0.024150268336314847,143000
pythia-160m,bookcorpus,halfA,real,3,1000,0.02796420581655481,143000
pythia-160m,bookcorpus,halfA,real,3,4000,0.04642525533890436,143000
pythia-160m,bookcorpus,halfA,real,3,16000,0.10597302504816955,143000
pythia-160m,bookcorpus,halfA,real,3,64000,0.37320574162679426,143000
pythia-160m,bookcorpus,halfA,real,3,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,4,0,0.012239902080783354,143000
pythia-160m,bookcorpus,halfA,real,4,1,0.012224938875305624,143000
pythia-160m,bookcorpus,halfA,real,4,4,0.01287001287001287,143000
pythia-160m,bookcorpus,halfA,real,4,16,0.010819165378670788,143000
pythia-160m,bookcorpus,halfA,real,4,64,0.014511873350923483,143000
pythia-160m,bookcorpus,halfA,real,4,256,0.010174418604651164,143000
pythia-160m,bookcorpus,halfA,real,4,1000,0.02511773940345369,143000
pythia-160m,bookcorpus,halfA,real,4,4000,0.07241379310344828,143000
pythia-160m,bookcorpus,halfA,real,4,16000,0.23046875,143000
pythia-160m,bookcorpus,halfA,real,4,64000,0.2987551867219917,143000
pythia-160m,bookcorpus,halfA,real,4,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,5,0,0.018875838926174497,16000
pythia-160m,bookcorpus,halfA,real,5,1,0.018014243820695434,16000
pythia-160m,bookcorpus,halfA,real,5,4,0.01825242718446602,16000
pythia-160m,bookcorpus,halfA,real,5,16,0.020218358269308533,16000
pythia-160m,bookcorpus,halfA,real,5,64,0.04515848892748589,16000
pythia-160m,bookcorpus,halfA,real,5,256,0.04793028322440087,16000
pythia-160m,bookcorpus,halfA,real,5,1000,0.11258278145695365,16000
pythia-160m,bookcorpus,halfA,real,5,4000,0.24896073903002308,16000
pythia-160m,bookcorpus,halfA,real,5,16000,0.6158013544018058,16000
pythia-160m,bookcorpus,halfA,real,5,64000,0.9061441702951137,16000
pythia-160m,bookcorpus,halfA,real,5,143000,1.0,16000
pythia-160m,bookcorpus,halfA,real,6,0,0.01282051282051282,143000
pythia-160m,bookcorpus,halfA,real,6,1,0.012738853503184714,143000
pythia-160m,bookcorpus,halfA,real,6,4,0.014725568942436412,143000
pythia-160m,bookcorpus,halfA,real,6,16,0.01216089803554724,143000
pythia-160m,bookcorpus,halfA,real,6,64,0.013192612137203167,143000
pythia-160m,bookcorpus,halfA,real,6,256,0.014104372355430184,143000
pythia-160m,bookcorpus,halfA,real,6,1000,0.012285012285012284,143000
pythia-160m,bookcorpus,halfA,real,6,4000,0.019296254256526674,143000
pythia-160m,bookcorpus,halfA,real,6,16000,0.029094827586206896,143000
pythia-160m,bookcorpus,halfA,real,6,64000,0.05752212389380531,143000
pythia-160m,bookcorpus,halfA,real,6,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,7,0,0.0113314447592068,143000
pythia-160m,bookcorpus,halfA,real,7,1,0.011315417256011316,143000
pythia-160m,bookcorpus,halfA,real,7,4,0.011627906976744186,143000
pythia-160m,bookcorpus,halfA,real,7,16,0.011023622047244094,143000
pythia-160m,bookcorpus,halfA,real,7,64,0.014802631578947368,143000
pythia-160m,bookcorpus,halfA,real,7,256,0.020028612303290415,143000
pythia-160m,bookcorpus,halfA,real,7,1000,0.05140961857379768,143000
pythia-160m,bookcorpus,halfA,real,7,4000,0.09818181818181818,143000
pythia-160m,bookcorpus,halfA,real,7,16000,0.14684014869888476,143000
pythia-160m,bookcorpus,halfA,real,7,64000,0.28854625550660795,143000
pythia-160m,bookcorpus,halfA,real,7,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,8,0,0.012455516014234875,143000
pythia-160m,bookcorpus,halfA,real,8,1,0.012477718360071301,143000
pythia-160m,bookcorpus,halfA,real,8,4,0.012411347517730497,143000
pythia-160m,bookcorpus,halfA,real,8,16,0.015202702702702704,143000
pythia-160m,bookcorpus,halfA,real,8,64,0.012841091492776886,143000
pythia-160m,bookcorpus,halfA,real,8,256,0.017543859649122806,143000
pythia-160m,bookcorpus,halfA,real,8,1000,0.04559748427672956,143000
pythia-160m,bookcorpus,halfA,real,8,4000,0.09455128205128205,143000
pythia-160m,bookcorpus,halfA,real,8,16000,0.18101545253863136,143000
pythia-160m,bookcorpus,halfA,real,8,64000,0.37055837563451777,143000
pythia-160m,bookcorpus,halfA,real,8,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,9,0,0.011568123393316195,143000
pythia-160m,bookcorpus,halfA,real,9,1,0.011553273427471117,143000
pythia-160m,bookcorpus,halfA,real,9,4,0.011077542799597181,143000
pythia-160m,bookcorpus,halfA,real,9,16,0.014211886304909561,143000
pythia-160m,bookcorpus,halfA,real,9,64,0.015610651974288337,143000
pythia-160m,bookcorpus,halfA,real,9,256,0.03731343283582089,143000
pythia-160m,bookcorpus,halfA,real,9,1000,0.06095791001451379,143000
pythia-160m,bookcorpus,halfA,real,9,4000,0.0662557781201849,143000
pythia-160m,bookcorpus,halfA,real,9,16000,0.176759410801964,143000
pythia-160m,bookcorpus,halfA,real,9,64000,0.381294964028777,143000
pythia-160m,bookcorpus,halfA,real,9,143000,1.0,143000
pythia-160m,bookcorpus,halfA,real,10,0,0.01445466491458607,143000
pythia-160m,bookcorpus,halfA,real,10,1,0.012693935119887164,143000
pythia-160m,bookcorpus,halfA,real,10,4,0.013245033112582781,143000
pythia-160m,bookcorpus,halfA,real,10,16,0.01746031746031746,143000
pythia-160m,bookcorpus,halfA,real,10,64,0.014657980456026058,143000
