step,domain,key,tree,measure,value
16000,agnews,halfB,real,selectivity_coherence_median,0.49373802204981376
16000,agnews,halfB,real,selectivity_frac_coherent,0.45
16000,agnews,halfB,real,selectivity_prefers_whitespace,0.03
16000,agnews,halfB,real,selectivity_prefers_punctuation,0.17
16000,agnews,halfB,real,selectivity_prefers_digit,0.09
16000,agnews,halfB,real,selectivity_prefers_function_word,0.18
16000,agnews,halfB,real,selectivity_prefers_content_word,0.18
16000,agnews,halfB,real,selectivity_prefers_continuation,0.26
16000,agnews,halfB,real,selectivity_prefers_other,0.09
16000,agnews,halfB,null,selectivity_coherence_median,0.28422607856473237
16000,agnews,halfB,null,selectivity_frac_coherent,0.02
16000,agnews,halfB,null,selectivity_prefers_whitespace,0.0
16000,agnews,halfB,null,selectivity_prefers_punctuation,0.01
16000,agnews,halfB,null,selectivity_prefers_digit,0.07
16000,agnews,halfB,null,selectivity_prefers_function_word,0.11
16000,agnews,halfB,null,selectivity_prefers_content_word,0.25
16000,agnews,halfB,null,selectivity_prefers_continuation,0.48
16000,agnews,halfB,null,selectivity_prefers_other,0.08
16000,bookcorpus,halfA,real,selectivity_coherence_median,0.43498178965886136
16000,bookcorpus,halfA,real,selectivity_frac_coherent,0.32
16000,bookcorpus,halfA,real,selectivity_prefers_whitespace,0.0
16000,bookcorpus,halfA,real,selectivity_prefers_punctuation,0.16
16000,bookcorpus,halfA,real,selectivity_prefers_digit,0.04
16000,bookcorpus,halfA,real,selectivity_prefers_function_word,0.27
16000,bookcorpus,halfA,real,selectivity_prefers_content_word,0.28
16000,bookcorpus,halfA,real,selectivity_prefers_continuation,0.19
16000,bookcorpus,halfA,real,selectivity_prefers_other,0.06
16000,bookcorpus,halfA,null,selectivity_coherence_median,0.2844160393089571
16000,bookcorpus,halfA,null,selectivity_frac_coherent,0.01
16000,bookcorpus,halfA,null,selectivity_prefers_whitespace,0.0
16000,bookcorpus,halfA,null,selectivity_prefers_punctuation,0.13
16000,bookcorpus,halfA,null,selectivity_prefers_digit,0.03
16000,bookcorpus,halfA,null,selectivity_prefers_function_word,0.1
16000,bookcorpus,halfA,null,selectivity_prefers_content_word,0.4
16000,bookcorpus,halfA,null,selectivity_prefers_continuation,0.31
16000,bookcorpus,halfA,null,selectivity_prefers_other,0.03
16000,bookcorpus,halfB,real,selectivity_coherence_median,0.43838048409217234
16000,bookcorpus,halfB,real,selectivity_frac_coherent,0.31
16000,bookcorpus,halfB,real,selectivity_prefers_whitespace,0.0
16000,bookcorpus,halfB,real,selectivity_prefers_punctuation,0.17
16000,bookcorpus,halfB,real,selectivity_prefers_digit,0.02
16000,bookcorpus,halfB,real,selectivity_prefers_function_word,0.27
16000,bookcorpus,halfB,real,selectivity_prefers_content_word,0.28
16000,bookcorpus,halfB,real,selectivity_prefers_continuation,0.2
16000,bookcorpus,halfB,real,selectivity_prefers_other,0.06
16000,bookcorpus,halfB,null,selectivity_coherence_median,0.28751655893093575
16000,bookcorpus,halfB,null,selectivity_frac_coherent,0.0
16000,bookcorpus,halfB,null,selectivity_prefers_whitespace,0.01
16000,bookcorpus,halfB,null,selectivity_prefers_punctuation,0.08
16000,bookcorpus,halfB,null,selectivity_prefers_digit,0.05
16000,bookcorpus,halfB,null,selectivity_prefers_function_word,0.09
16000,bookcorpus,halfB,null,selectivity_prefers_content_word,0.4
16000,bookcorpus,halfB,null,selectivity_prefers_continuation,0.33
16000,bookcorpus,halfB,null,selectivity_prefers_other,0.04
16000,tldr17,halfA,real,selectivity_coherence_median,0.5356696072175915
16000,tldr17,halfA,real,selectivity_frac_coherent,0.59
16000,tldr17,halfA,real,selectivity_prefers_whitespace,0.07
16000,tldr17,halfA,real,selectivity_prefers_punctuation,0.09
16000,tldr17,halfA,real,selectivity_prefers_digit,0.07
16000,tldr17,halfA,real,selectivity_prefers_function_word,0.15
16000,tldr17,halfA,real,selectivity_prefers_content_word,0.21
16000,tldr17,halfA,real,selectivity_prefers_continuation,0.25
16000,tldr17,halfA,real,selectivity_prefers_other,0.16
16000,tldr17,halfA,null,selectivity_coherence_median,0.278015389081388
16000,tldr17,halfA,null,selectivity_frac_coherent,0.0
16000,tldr17,halfA,null,selectivity_prefers_whitespace,0.0
16000,tldr17,halfA,null,selectivity_prefers_punctuation,0.0
16000,tldr17,halfA,null,selectivity_prefers_digit,0.17
16000,tldr17,halfA,null,selectivity_prefers_function_word,0.02
16000,tldr17,halfA,null,selectivity_prefers_content_word,0.41
16000,tldr17,halfA,null,selectivity_prefers_continuation,0.32
16000,tldr17,halfA,null,selectivity_prefers_other,0.08
16000,tldr17,halfB,real,selectivity_coherence_median,0.5458515265034205
16000,tldr17,halfB,real,selectivity_frac_coherent,0.6
16000,tldr17,halfB,real,selectivity_prefers_whitespace,0.06
16000,tldr17,halfB,real,selectivity_prefers_punctuation,0.09
16000,tldr17,halfB,real,selectivity_prefers_digit,0.06
16000,tldr17,halfB,real,selectivity_prefers_function_word,0.15
16000,tldr17,halfB,real,selectivity_prefers_content_word,0.21
16000,tldr17,halfB,real,selectivity_prefers_continuation,0.27
16000,tldr17,halfB,real,selectivity_prefers_other,0.16
16000,tldr17,halfB,null,selectivity_coherence_median,0.27892527989167715
16000,tldr17,halfB,null,selectivity_frac_coherent,0.0
16000,tldr17,halfB,null,selectivity_prefers_whitespace,0.0
16000,tldr17,halfB,null,selectivity_prefers_punctuation,0.0
16000,tldr17,halfB,null,selectivity_prefers_digit,0.25
16000,tldr17,halfB,null,selectivity_prefers_function_word,0.02
16000,tldr17,halfB,null,selectivity_prefers_content_word,0.28
16000,tldr17,halfB,null,selectivity_prefers_continuation,0.35
16000,tldr17,halfB,null,selectivity_prefers_other,0.1
16000,wikitext,halfA,real,selectivity_coherence_median,0.49022660766837733
16000,wikitext,halfA,real,selectivity_frac_coherent,0.45
16000,wikitext,halfA,real,selectivity_prefers_whitespace,0.04
16000,wikitext,halfA,real,selectivity_prefers_punctuation,0.15
16000,wikitext,halfA,real,selectivity_prefers_digit,0.12
16000,wikitext,halfA,real,selectivity_prefers_function_word,0.23
16000,wikitext,halfA,real,selectivity_prefers_content_word,0.17
16000,wikitext,halfA,real,selectivity_prefers_continuation,0.25
16000,wikitext,halfA,real,selectivity_prefers_other,0.04
16000,wikitext,halfA,null,selectivity_coherence_median,0.24435559547354285
16000,wikitext,halfA,null,selectivity_frac_coherent,0.0
16000,wikitext,halfA,null,selectivity_prefers_whitespace,0.0
16000,wikitext,halfA,null,selectivity_prefers_punctuation,0.0
16000,wikitext,halfA,null,selectivity_prefers_digit,0.08
16000,wikitext,halfA,null,selectivity_prefers_function_word,0.07
16000,wikitext,halfA,null,selectivity_prefers_content_word,0.43
16000,wikitext,halfA,null,selectivity_prefers_continuation,0.41
16000,wikitext,halfA,null,selectivity_prefers_other,0.01
16000,wikitext,halfB,real,selectivity_coherence_median,0.5057343537764247
16000,wikitext,halfB,real,selectivity_frac_coherent,0.52
16000,wikitext,halfB,real,selectivity_prefers_whitespace,0.04
16000,wikitext,halfB,real,selectivity_prefers_punctuation,0.16
16000,wikitext,halfB,real,selectivity_prefers_digit,0.13
16000,wikitext,halfB,real,selectivity_prefers_function_word,0.21
16000,wikitext,halfB,real,selectivity_prefers_content_word,0.19
16000,wikitext,halfB,real,selectivity_prefers_continuation,0.25
16000,wikitext,halfB,real,selectivity_prefers_other,0.02
16000,wikitext,halfB,null,selectivity_coherence_median,0.2859595575340633
16000,wikitext,halfB,null,selectivity_frac_coherent,0.02
16000,wikitext,halfB,null,selectivity_prefers_whitespace,0.0
16000,wikitext,halfB,null,selectivity_prefers_punctuation,0.0
16000,wikitext,halfB,null,selectivity_prefers_digit,0.13
16000,wikitext,halfB,null,selectivity_prefers_function_word,0.07
16000,wikitext,halfB,null,selectivity_prefers_content_word,0.42
16000,wikitext,halfB,null,selectivity_prefers_continuation,0.34
16000,wikitext,halfB,null,selectivity_prefers_other,0.04
16,agnews,halfA,real,selectivity_coherence_median,0.2797512033468549
16,agnews,halfA,real,selectivity_frac_coherent,0.06
16,agnews,halfA,real,selectivity_prefers_whitespace,0.01
16,agnews,halfA,real,selectivity_prefers_punctuation,0.34
16,agnews,halfA,real,selectivity_prefers_digit,0.05
16,agnews,halfA,real,selectivity_prefers_function_word,0.31
16,agnews,halfA,real,selectivity_prefers_content_word,0.08
16,agnews,halfA,real,selectivity_prefers_continuation,0.21
16,agnews,halfA,real,selectivity_prefers_other,0.0
16,agnews,halfA,null,selectivity_coherence_median,0.14824170623050412
16,agnews,halfA,null,selectivity_frac_coherent,0.0
16,agnews,halfA,null,selectivity_prefers_whitespace,0.0
16,agnews,halfA,null,selectivity_prefers_punctuation,0.03
16,agnews,halfA,null,selectivity_prefers_digit,0.08
16,agnews,halfA,null,selectivity_prefers_function_word,0.17
16,agnews,halfA,null,selectivity_prefers_content_word,0.27
16,agnews,halfA,null,selectivity_prefers_continuation,0.45
16,agnews,halfA,null,selectivity_prefers_other,0.0
16,agnews,halfB,real,selectivity_coherence_median,0.27766632432098837
16,agnews,halfB,real,selectivity_frac_coherent,0.06
16,agnews,halfB,real,selectivity_prefers_whitespace,0.02
16,agnews,halfB,real,selectivity_prefers_punctuation,0.32
16,agnews,halfB,real,selectivity_prefers_digit,0.03
16,agnews,halfB,real,selectivity_prefers_function_word,0.29
16,agnews,halfB,real,selectivity_prefers_content_word,0.08
16,agnews,halfB,real,selectivity_prefers_continuation,0.25
16,agnews,halfB,real,selectivity_prefers_other,0.01
16,agnews,halfB,null,selectivity_coherence_median,0.14543618832702776
16,agnews,halfB,null,selectivity_frac_coherent,0.0
16,agnews,halfB,null,selectivity_prefers_whitespace,0.0
16,agnews,halfB,null,selectivity_prefers_punctuation,0.03
16,agnews,halfB,null,selectivity_prefers_digit,0.06
16,agnews,halfB,null,selectivity_prefers_function_word,0.19
16,agnews,halfB,null,selectivity_prefers_content_word,0.22
16,agnews,halfB,null,selectivity_prefers_continuation,0.5
16,agnews,halfB,null,selectivity_prefers_other,0.0
16,bookcorpus,halfA,real,selectivity_coherence_median,0.29064135834874866
16,bookcorpus,halfA,real,selectivity_frac_coherent,0.07
16,bookcorpus,halfA,real,selectivity_prefers_whitespace,0.0
16,bookcorpus,halfA,real,selectivity_prefers_punctuation,0.35
16,bookcorpus,halfA,real,selectivity_prefers_digit,0.25
16,bookcorpus,halfA,real,selectivity_prefers_function_word,0.29
16,bookcorpus,halfA,real,selectivity_prefers_content_word,0.0
16,bookcorpus,halfA,real,selectivity_prefers_continuation,0.11
16,bookcorpus,halfA,real,selectivity_prefers_other,0.0
16,bookcorpus,halfA,null,selectivity_coherence_median,0.15702980743676315
16,bookcorpus,halfA,null,selectivity_frac_coherent,0.0
16,bookcorpus,halfA,null,selectivity_prefers_whitespace,0.0
16,bookcorpus,halfA,null,selectivity_prefers_punctuation,0.0
16,bookcorpus,halfA,null,selectivity_prefers_digit,0.43
16,bookcorpus,halfA,null,selectivity_prefers_function_word,0.1
16,bookcorpus,halfA,null,selectivity_prefers_content_word,0.11
16,bookcorpus,halfA,null,selectivity_prefers_continuation,0.36
16,bookcorpus,halfA,null,selectivity_prefers_other,0.0
16,bookcorpus,halfB,real,selectivity_coherence_median,0.293388744537575
16,bookcorpus,halfB,real,selectivity_frac_coherent,0.06
16,bookcorpus,halfB,real,selectivity_prefers_whitespace,0.0
16,bookcorpus,halfB,real,selectivity_prefers_punctuation,0.33
16,bookcorpus,halfB,real,selectivity_prefers_digit,0.21
16,bookcorpus,halfB,real,selectivity_prefers_function_word,0.29
16,bookcorpus,halfB,real,selectivity_prefers_content_word,0.02
16,bookcorpus,halfB,real,selectivity_prefers_continuation,0.15
16,bookcorpus,halfB,real,selectivity_prefers_other,0.0
16,bookcorpus,halfB,null,selectivity_coherence_median,0.15675525768697046
16,bookcorpus,halfB,null,selectivity_frac_coherent,0.0
16,bookcorpus,halfB,null,selectivity_prefers_whitespace,0.0
16,bookcorpus,halfB,null,selectivity_prefers_punctuation,0.03
16,bookcorpus,halfB,null,selectivity_prefers_digit,0.27
16,bookcorpus,halfB,null,selectivity_prefers_function_word,0.11
16,bookcorpus,halfB,null,selectivity_prefers_content_word,0.14
16,bookcorpus,halfB,null,selectivity_prefers_continuation,0.44
16,bookcorpus,halfB,null,selectivity_prefers_other,0.01
16,tldr17,halfA,real,selectivity_coherence_median,0.35637531766944297
16,tldr17,halfA,real,selectivity_frac_coherent,0.14
16,tldr17,halfA,real,selectivity_prefers_whitespace,0.1
16,tldr17,halfA,real,selectivity_prefers_punctuation,0.34
16,tldr17,halfA,real,selectivity_prefers_digit,0.07
16,tldr17,halfA,real,selectivity_prefers_function_word,0.26
16,tldr17,halfA,real,selectivity_prefers_content_word,0.07
16,tldr17,halfA,real,selectivity_prefers_continuation,0.13
16,tldr17,halfA,real,selectivity_prefers_other,0.03
16,tldr17,halfA,null,selectivity_coherence_median,0.09410222339565232
16,tldr17,halfA,null,selectivity_frac_coherent,0.0
16,tldr17,halfA,null,selectivity_prefers_whitespace,0.04
16,tldr17,halfA,null,selectivity_prefers_punctuation,0.01
16,tldr17,halfA,null,selectivity_prefers_digit,0.26
16,tldr17,halfA,null,selectivity_prefers_function_word,0.11
16,tldr17,halfA,null,selectivity_prefers_content_word,0.18
16,tldr17,halfA,null,selectivity_prefers_continuation,0.39
16,tldr17,halfA,null,selectivity_prefers_other,0.01
16,tldr17,halfB,real,selectivity_coherence_median,0.3707551816776258
16,tldr17,halfB,real,selectivity_frac_coherent,0.14
16,tldr17,halfB,real,selectivity_prefers_whitespace,0.05
16,tldr17,halfB,real,selectivity_prefers_punctuation,0.32
16,tldr17,halfB,real,selectivity_prefers_digit,0.07
16,tldr17,halfB,real,selectivity_prefers_function_word,0.3
16,tldr17,halfB,real,selectivity_prefers_content_word,0.1
16,tldr17,halfB,real,selectivity_prefers_continuation,0.12
16,tldr17,halfB,real,selectivity_prefers_other,0.04
16,tldr17,halfB,null,selectivity_coherence_median,0.09999270250170507
16,tldr17,halfB,null,selectivity_frac_coherent,0.0
16,tldr17,halfB,null,selectivity_prefers_whitespace,0.0
16,tldr17,halfB,null,selectivity_prefers_punctuation,0.0
16,tldr17,halfB,null,selectivity_prefers_digit,0.31
16,tldr17,halfB,null,selectivity_prefers_function_word,0.12
16,tldr17,halfB,null,selectivity_prefers_content_word,0.13
16,tldr17,halfB,null,selectivity_prefers_continuation,0.41
16,tldr17,halfB,null,selectivity_prefers_other,0.03
16,wikitext,halfA,real,selectivity_coherence_median,0.2999115716531199
16,wikitext,halfA,real,selectivity_frac_coherent,0.07
16,wikitext,halfA,real,selectivity_prefers_whitespace,0.02
16,wikitext,halfA,real,selectivity_prefers_punctuation,0.34
16,wikitext,halfA,real,selectivity_prefers_digit,0.19
16,wikitext,halfA,real,selectivity_prefers_function_word,0.3
16,wikitext,halfA,real,selectivity_prefers_content_word,0.01
16,wikitext,halfA,real,selectivity_prefers_continuation,0.11
16,wikitext,halfA,real,selectivity_prefers_other,0.03
16,wikitext,halfA,null,selectivity_coherence_median,0.13459337380057249
16,wikitext,halfA,null,selectivity_frac_coherent,0.0
16,wikitext,halfA,null,selectivity_prefers_whitespace,0.0
16,wikitext,halfA,null,selectivity_prefers_punctuation,0.09
16,wikitext,halfA,null,selectivity_prefers_digit,0.28
16,wikitext,halfA,null,selectivity_prefers_function_word,0.17
16,wikitext,halfA,null,selectivity_prefers_content_word,0.11
16,wikitext,halfA,null,selectivity_prefers_continuation,0.33
16,wikitext,halfA,null,selectivity_prefers_other,0.02
16,wikitext,halfB,real,selectivity_coherence_median,0.3081590737098257
16,wikitext,halfB,real,selectivity_frac_coherent,0.07
16,wikitext,halfB,real,selectivity_prefers_whitespace,0.02
16,wikitext,halfB,real,selectivity_prefers_punctuation,0.33
16,wikitext,halfB,real,selectivity_prefers_digit,0.18
16,wikitext,halfB,real,selectivity_prefers_function_word,0.29
16,wikitext,halfB,real,selectivity_prefers_content_word,0.03
16,wikitext,halfB,real,selectivity_prefers_continuation,0.13
16,wikitext,halfB,real,selectivity_prefers_other,0.02
16,wikitext,halfB,null,selectivity_coherence_median,0.13736644164956624
16,wikitext,halfB,null,selectivity_frac_coherent,0.0
16,wikitext,halfB,null,selectivity_prefers_whitespace,0.0
16,wikitext,halfB,null,selectivity_prefers_punctuation,0.04
16,wikitext,halfB,null,selectivity_prefers_digit,0.25
16,wikitext,halfB,null,selectivity_prefers_function_word,0.14
16,wikitext,halfB,null,selectivity_prefers_content_word,0.18
16,wikitext,halfB,null,selectivity_prefers_continuation,0.36
16,wikitext,halfB,null,selectivity_prefers_other,0.03
1,agnews,halfA,real,selectivity_coherence_median,0.32704449677502423
1,agnews,halfA,real,selectivity_frac_coherent,0.08
1,agnews,halfA,real,selectivity_prefers_whitespace,0.01
1,agnews,halfA,real,selectivity_prefers_punctuation,0.35
1,agnews,halfA,real,selectivity_prefers_digit,0.05
1,agnews,halfA,real,selectivity_prefers_function_word,0.31
1,agnews,halfA,real,selectivity_prefers_content_word,0.14
1,agnews,halfA,real,selectivity_prefers_continuation,0.14
1,agnews,halfA,real,selectivity_prefers_other,0.0
1,agnews,halfA,null,selectivity_coherence_median,0.16740512262919618
1,agnews,halfA,null,selectivity_frac_coherent,0.0
1,agnews,halfA,null,selectivity_prefers_whitespace,0.0
1,agnews,halfA,null,selectivity_prefers_punctuation,0.04
1,agnews,halfA,null,selectivity_prefers_digit,0.02
1,agnews,halfA,null,selectivity_prefers_function_word,0.16
1,agnews,halfA,null,selectivity_prefers_content_word,0.34
1,agnews,halfA,null,selectivity_prefers_continuation,0.44
1,agnews,halfA,null,selectivity_prefers_other,0.0
1,agnews,halfB,real,selectivity_coherence_median,0.32059530596543107
1,agnews,halfB,real,selectivity_frac_coherent,0.07
1,agnews,halfB,real,selectivity_prefers_whitespace,0.03
1,agnews,halfB,real,selectivity_prefers_punctuation,0.35
1,agnews,halfB,real,selectivity_prefers_digit,0.05
1,agnews,halfB,real,selectivity_prefers_function_word,0.28
1,agnews,halfB,real,selectivity_prefers_content_word,0.13
1,agnews,halfB,real,selectivity_prefers_continuation,0.16
1,agnews,halfB,real,selectivity_prefers_other,0.0
1,agnews,halfB,null,selectivity_coherence_median,0.16109419752796472
1,agnews,halfB,null,selectivity_frac_coherent,0.0
1,agnews,halfB,null,selectivity_prefers_whitespace,0.01
1,agnews,halfB,null,selectivity_prefers_punctuation,0.05
1,agnews,halfB,null,selectivity_prefers_digit,0.08
1,agnews,halfB,null,selectivity_prefers_function_word,0.26
1,agnews,halfB,null,selectivity_prefers_content_word,0.27
1,agnews,halfB,null,selectivity_prefers_continuation,0.33
1,agnews,halfB,null,selectivity_prefers_other,0.0
1,bookcorpus,halfA,real,selectivity_coherence_median,0.3559001758277311
1,bookcorpus,halfA,real,selectivity_frac_coherent,0.1
1,bookcorpus,halfA,real,selectivity_prefers_whitespace,0.01
1,bookcorpus,halfA,real,selectivity_prefers_punctuation,0.37
1,bookcorpus,halfA,real,selectivity_prefers_digit,0.18
1,bookcorpus,halfA,real,selectivity_prefers_function_word,0.27
1,bookcorpus,halfA,real,selectivity_prefers_content_word,0.04
1,bookcorpus,halfA,real,selectivity_prefers_continuation,0.13
1,bookcorpus,halfA,real,selectivity_prefers_other,0.0
1,bookcorpus,halfA,null,selectivity_coherence_median,0.17507064300754746
1,bookcorpus,halfA,null,selectivity_frac_coherent,0.0
1,bookcorpus,halfA,null,selectivity_prefers_whitespace,0.0
1,bookcorpus,halfA,null,selectivity_prefers_punctuation,0.01
1,bookcorpus,halfA,null,selectivity_prefers_digit,0.36
1,bookcorpus,halfA,null,selectivity_prefers_function_word,0.18
1,bookcorpus,halfA,null,selectivity_prefers_content_word,0.12
1,bookcorpus,halfA,null,selectivity_prefers_continuation,0.33
1,bookcorpus,halfA,null,selectivity_prefers_other,0.0
1,bookcorpus,halfB,real,selectivity_coherence_median,0.34930692334991065
1,bookcorpus,halfB,real,selectivity_frac_coherent,0.11
1,bookcorpus,halfB,real,selectivity_prefers_whitespace,0.0
1,bookcorpus,halfB,real,selectivity_prefers_punctuation,0.37
1,bookcorpus,halfB,real,selectivity_prefers_digit,0.14
1,bookcorpus,halfB,real,selectivity_prefers_function_word,0.27
1,bookcorpus,halfB,real,selectivity_prefers_content_word,0.09
1,bookcorpus,halfB,real,selectivity_prefers_continuation,0.12
1,bookcorpus,halfB,real,selectivity_prefers_other,0.01
1,bookcorpus,halfB,null,selectivity_coherence_median,0.17716809038961076
1,bookcorpus,halfB,null,selectivity_frac_coherent,0.0
1,bookcorpus,halfB,null,selectivity_prefers_whitespace,0.0
1,bookcorpus,halfB,null,selectivity_prefers_punctuation,0.0
1,bookcorpus,halfB,null,selectivity_prefers_digit,0.33
1,bookcorpus,halfB,null,selectivity_prefers_function_word,0.19
1,bookcorpus,halfB,null,selectivity_prefers_content_word,0.18
1,bookcorpus,halfB,null,selectivity_prefers_continuation,0.3
1,bookcorpus,halfB,null,selectivity_prefers_other,0.0
1,tldr17,halfA,real,selectivity_coherence_median,0.4164291661797619
1,tldr17,halfA,real,selectivity_frac_coherent,0.25
1,tldr17,halfA,real,selectivity_prefers_whitespace,0.09
1,tldr17,halfA,real,selectivity_prefers_punctuation,0.34
1,tldr17,halfA,real,selectivity_prefers_digit,0.07
1,tldr17,halfA,real,selectivity_prefers_function_word,0.27
1,tldr17,halfA,real,selectivity_prefers_content_word,0.09
1,tldr17,halfA,real,selectivity_prefers_continuation,0.12
1,tldr17,halfA,real,selectivity_prefers_other,0.02
1,tldr17,halfA,null,selectivity_coherence_median,0.10896729173853674
1,tldr17,halfA,null,selectivity_frac_coherent,0.0
1,tldr17,halfA,null,selectivity_prefers_whitespace,0.01
1,tldr17,halfA,null,selectivity_prefers_punctuation,0.0
1,tldr17,halfA,null,selectivity_prefers_digit,0.18
1,tldr17,halfA,null,selectivity_prefers_function_word,0.24
1,tldr17,halfA,null,selectivity_prefers_content_word,0.2
1,tldr17,halfA,null,selectivity_prefers_continuation,0.36
1,tldr17,halfA,null,selectivity_prefers_other,0.01
1,tldr17,halfB,real,selectivity_coherence_median,0.4040274522114531
1,tldr17,halfB,real,selectivity_frac_coherent,0.25
1,tldr17,halfB,real,selectivity_prefers_whitespace,0.06
1,tldr17,halfB,real,selectivity_prefers_punctuation,0.35
1,tldr17,halfB,real,selectivity_prefers_digit,0.06
1,tldr17,halfB,real,selectivity_prefers_function_word,0.27
1,tldr17,halfB,real,selectivity_prefers_content_word,0.07
1,tldr17,halfB,real,selectivity_prefers_continuation,0.16
1,tldr17,halfB,real,selectivity_prefers_other,0.03
1,tldr17,halfB,null,selectivity_coherence_median,0.117930035483508
1,tldr17,halfB,null,selectivity_frac_coherent,0.0
1,tldr17,halfB,null,selectivity_prefers_whitespace,0.01
1,tldr17,halfB,null,selectivity_prefers_punctuation,0.01
1,tldr17,halfB,null,selectivity_prefers_digit,0.21
1,tldr17,halfB,null,selectivity_prefers_function_word,0.25
1,tldr17,halfB,null,selectivity_prefers_content_word,0.21
1,tldr17,halfB,null,selectivity_prefers_continuation,0.28
1,tldr17,halfB,null,selectivity_prefers_other,0.03
1,wikitext,halfA,real,selectivity_coherence_median,0.3411676838038634
1,wikitext,halfA,real,selectivity_frac_coherent,0.09
1,wikitext,halfA,real,selectivity_prefers_whitespace,0.03
1,wikitext,halfA,real,selectivity_prefers_punctuation,0.33
1,wikitext,halfA,real,selectivity_prefers_digit,0.21
1,wikitext,halfA,real,selectivity_prefers_function_word,0.26
1,wikitext,halfA,real,selectivity_prefers_content_word,0.05
1,wikitext,halfA,real,selectivity_prefers_continuation,0.1
1,wikitext,halfA,real,selectivity_prefers_other,0.02
1,wikitext,halfA,null,selectivity_coherence_median,0.15923485218659034
1,wikitext,halfA,null,selectivity_frac_coherent,0.0
1,wikitext,halfA,null,selectivity_prefers_whitespace,0.0
1,wikitext,halfA,null,selectivity_prefers_punctuation,0.08
1,wikitext,halfA,null,selectivity_prefers_digit,0.27
1,wikitext,halfA,null,selectivity_prefers_function_word,0.18
1,wikitext,halfA,null,selectivity_prefers_content_word,0.13
1,wikitext,halfA,null,selectivity_prefers_continuation,0.34
1,wikitext,halfA,null,selectivity_prefers_other,0.0
1,wikitext,halfB,real,selectivity_coherence_median,0.35066505733570263
1,wikitext,halfB,real,selectivity_frac_coherent,0.09
1,wikitext,halfB,real,selectivity_prefers_whitespace,0.03
1,wikitext,halfB,real,selectivity_prefers_punctuation,0.34
1,wikitext,halfB,real,selectivity_prefers_digit,0.17
1,wikitext,halfB,real,selectivity_prefers_function_word,0.28
1,wikitext,halfB,real,selectivity_prefers_content_word,0.02
1,wikitext,halfB,real,selectivity_prefers_continuation,0.14
1,wikitext,halfB,real,selectivity_prefers_other,0.02
1,wikitext,halfB,null,selectivity_coherence_median,0.1524487851691722
1,wikitext,halfB,null,selectivity_frac_coherent,0.0
1,wikitext,halfB,null,selectivity_prefers_whitespace,0.0
1,wikitext,halfB,null,selectivity_prefers_punctuation,0.02
1,wikitext,halfB,null,selectivity_prefers_digit,0.28
1,wikitext,halfB,null,selectivity_prefers_function_word,0.17
1,wikitext,halfB,null,selectivity_prefers_content_word,0.23
1,wikitext,halfB,null,selectivity_prefers_continuation,0.27
1,wikitext,halfB,null,selectivity_prefers_other,0.03
256,agnews,halfA,real,selectivity_coherence_median,0.40697865172018566
256,agnews,halfA,real,selectivity_frac_coherent,0.3
256,agnews,halfA,real,selectivity_prefers_whitespace,0.09
256,agnews,halfA,real,selectivity_prefers_punctuation,0.21
256,agnews,halfA,real,selectivity_prefers_digit,0.11
256,agnews,halfA,real,selectivity_prefers_function_word,0.23
256,agnews,halfA,real,selectivity_prefers_content_word,0.16
256,agnews,halfA,real,selectivity_prefers_continuation,0.15
256,agnews,halfA,real,selectivity_prefers_other,0.05
256,agnews,halfA,null,selectivity_coherence_median,0.12322459510159388
256,agnews,halfA,null,selectivity_frac_coherent,0.0
256,agnews,halfA,null,selectivity_prefers_whitespace,0.01
256,agnews,halfA,null,selectivity_prefers_punctuation,0.13
256,agnews,halfA,null,selectivity_prefers_digit,0.13
256,agnews,halfA,null,selectivity_prefers_function_word,0.28
256,agnews,halfA,null,selectivity_prefers_content_word,0.38
256,agnews,halfA,null,selectivity_prefers_continuation,0.06
256,agnews,halfA,null,selectivity_prefers_other,0.01
256,agnews,halfB,real,selectivity_coherence_median,0.37034503635010363
256,agnews,halfB,real,selectivity_frac_coherent,0.32
256,agnews,halfB,real,selectivity_prefers_whitespace,0.09
256,agnews,halfB,real,selectivity_prefers_punctuation,0.2
256,agnews,halfB,real,selectivity_prefers_digit,0.1
256,agnews,halfB,real,selectivity_prefers_function_word,0.22
256,agnews,halfB,real,selectivity_prefers_content_word,0.19
256,agnews,halfB,real,selectivity_prefers_continuation,0.14
256,agnews,halfB,real,selectivity_prefers_other,0.06
256,agnews,halfB,null,selectivity_coherence_median,0.11532489616304464
256,agnews,halfB,null,selectivity_frac_coherent,0.0
256,agnews,halfB,null,selectivity_prefers_whitespace,0.01
256,agnews,halfB,null,selectivity_prefers_punctuation,0.08
256,agnews,halfB,null,selectivity_prefers_digit,0.08
256,agnews,halfB,null,selectivity_prefers_function_word,0.35
256,agnews,halfB,null,selectivity_prefers_content_word,0.41
256,agnews,halfB,null,selectivity_prefers_continuation,0.07
256,agnews,halfB,null,selectivity_prefers_other,0.0
256,bookcorpus,halfA,real,selectivity_coherence_median,0.3445419897757334
256,bookcorpus,halfA,real,selectivity_frac_coherent,0.2
256,bookcorpus,halfA,real,selectivity_prefers_whitespace,0.05
256,bookcorpus,halfA,real,selectivity_prefers_punctuation,0.22
256,bookcorpus,halfA,real,selectivity_prefers_digit,0.08
256,bookcorpus,halfA,real,selectivity_prefers_function_word,0.24
