tree,variant,metric,fit,eval,value
real,vmf_pca100_lloyd100_coassoc,triviality_ami_dimension,tldr17,tldr17,-0.0004768313181504881
real,vmf_pca100_lloyd100_coassoc,triviality_ami_hubness,tldr17,tldr17,0.0645877952282089
real,vmf_pca100_lloyd100_coassoc,triviality_n_effective_networks,tldr17,tldr17,100.0
real,vmf_pca100_lloyd100_coassoc,triviality_entropy_effective_networks,tldr17,tldr17,83.78801107458257
real,vmf_pca100_lloyd100_coassoc,triviality_median_max_membership,tldr17,tldr17,1.0
real,vmf_pca100_lloyd100_coassoc,triviality_frac_confident,tldr17,tldr17,1.0
real,(ceiling),fidelity_within,lodo_wikitext,lodo_wikitext,0.9902821233861836
real,(ceiling),fidelity_within_r,lodo_wikitext,lodo_wikitext,0.9951376783775343
real,vmf_pca100_lloyd100,reliability_within,lodo_wikitext,lodo_wikitext,0.6808696724826712
real,vmf_pca100_lloyd100,reliability_within_coassoc,lodo_wikitext,lodo_wikitext,0.9515892873399252
real,vmf_pca100_lloyd100,fidelity_within,lodo_wikitext,lodo_wikitext,0.20808325440519615
real,vmf_pca100_lloyd100,fidelity_within_r,lodo_wikitext,lodo_wikitext,0.45616399929099655
real,vmf_pca100_lloyd100,fidelity_within_insample,lodo_wikitext,lodo_wikitext,0.20826947808870766
real,vmf_pca100_lloyd100,reliability_ceiling,lodo_wikitext,lodo_wikitext,0.6597745339623228
real,vmf_pca100_lloyd100,triviality_ami_layer,lodo_wikitext,lodo_wikitext,0.15816087035314624
real,vmf_pca100_lloyd100,triviality_ami_dimension,lodo_wikitext,lodo_wikitext,-0.0007784217400458398
real,vmf_pca100_lloyd100,triviality_ami_hubness,lodo_wikitext,lodo_wikitext,0.07986674404820479
real,vmf_pca100_lloyd100,triviality_n_effective_networks,lodo_wikitext,lodo_wikitext,100.0
real,vmf_pca100_lloyd100,triviality_entropy_effective_networks,lodo_wikitext,lodo_wikitext,91.3478205883663
real,vmf_pca100_lloyd100,triviality_median_max_membership,lodo_wikitext,lodo_wikitext,0.6
real,vmf_pca100_lloyd100,triviality_frac_confident,lodo_wikitext,lodo_wikitext,0.6396233974358975
real,vmf_pca100_lloyd100_bm_degree,reliability_within,lodo_wikitext,lodo_wikitext,0.45940025338690393
real,vmf_pca100_lloyd100_bm_degree,reliability_within_coassoc,lodo_wikitext,lodo_wikitext,0.9515892873399252
real,vmf_pca100_lloyd100_bm_degree,fidelity_within,lodo_wikitext,lodo_wikitext,0.2886241275286918
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_r,lodo_wikitext,lodo_wikitext,0.5372396050099855
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_insample,lodo_wikitext,lodo_wikitext,0.28924928542827355
real,vmf_pca100_lloyd100_bm_degree,reliability_ceiling,lodo_wikitext,lodo_wikitext,0.37796967913916485
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_layer,lodo_wikitext,lodo_wikitext,0.1620136944959376
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_dimension,lodo_wikitext,lodo_wikitext,-0.00103522721741137
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_hubness,lodo_wikitext,lodo_wikitext,0.13119126667955774
real,vmf_pca100_lloyd100_bm_degree,triviality_n_effective_networks,lodo_wikitext,lodo_wikitext,100.0
real,vmf_pca100_lloyd100_bm_degree,triviality_entropy_effective_networks,lodo_wikitext,lodo_wikitext,75.70697793590145
real,vmf_pca100_lloyd100_bm_degree,triviality_median_max_membership,lodo_wikitext,lodo_wikitext,1.0
real,vmf_pca100_lloyd100_bm_degree,triviality_frac_confident,lodo_wikitext,lodo_wikitext,1.0
real,vmf_pca100_lloyd100_coassoc,reliability_within,lodo_wikitext,lodo_wikitext,0.6578680455094039
