tree,variant,metric,fit,eval,value
pnull,vmf_profile,fidelity_across_halves,agnews,wikitext,0.13676305784848625
pnull,vmf_profile,reliability_across_halves,agnews,wikitext,0.018349780625620496
rand,vmf_profile,fidelity_across_halves,agnews,wikitext,0.026612676406995377
rand,vmf_profile,reliability_across_halves,agnews,wikitext,4.5689020520624604e-05
pnull,vmf_lloyd,fidelity_across_halves,agnews,bookcorpus,0.15668768480278647
pnull,vmf_lloyd,reliability_across_halves,agnews,bookcorpus,0.011070433366431978
rand,vmf_lloyd,fidelity_across_halves,agnews,bookcorpus,0.02048284279433036
rand,vmf_lloyd,reliability_across_halves,agnews,bookcorpus,-0.00017505456854374502
pnull,vmf_profile,fidelity_across_halves,agnews,bookcorpus,0.137606423003618
pnull,vmf_profile,reliability_across_halves,agnews,bookcorpus,0.010710439092875109
rand,vmf_profile,fidelity_across_halves,agnews,bookcorpus,0.029509564073166388
rand,vmf_profile,reliability_across_halves,agnews,bookcorpus,0.0001204890983381486
pnull,vmf_lloyd,fidelity_across_halves,agnews,tldr17,0.13813099184967428
pnull,vmf_lloyd,reliability_across_halves,agnews,tldr17,0.016734329363946383
rand,vmf_lloyd,fidelity_across_halves,agnews,tldr17,0.022205036407412518
rand,vmf_lloyd,reliability_across_halves,agnews,tldr17,-9.724604497184081e-05
pnull,vmf_profile,fidelity_across_halves,agnews,tldr17,0.11560367690195762
pnull,vmf_profile,reliability_across_halves,agnews,tldr17,0.015530632534851251
rand,vmf_profile,fidelity_across_halves,agnews,tldr17,0.02228406605687062
rand,vmf_profile,reliability_across_halves,agnews,tldr17,-2.3658287594444532e-05
pnull,vmf_lloyd,fidelity_across_halves,tldr17,wikitext,0.17377631681483022
pnull,vmf_lloyd,reliability_across_halves,tldr17,wikitext,0.0167996040390668
rand,vmf_lloyd,fidelity_across_halves,tldr17,wikitext,0.02729359253074367
rand,vmf_lloyd,reliability_across_halves,tldr17,wikitext,-2.9381441565398702e-05
