model,domain,task,bos,n_total,n_aligned,clean_accuracy,corrupted_accuracy,both_correct_accuracy,n_both_correct,clean_baseline,corrupted_baseline,passes,base,is_bos,m
Qwen/Qwen3-1.7B,MD,add_sub_2op_symbolic,0,1000,1000,0.935,0.944,0.882,882,21.811414850542064,-21.7406154768267,1,add_sub_2op_symbolic,False,q3-1.7
Qwen/Qwen3-1.7B,MD,add_sub_3op_verbal,0,1000,977,0.5588536335721597,0.5997952917093142,0.2149437052200614,210,5.080622486841111,-5.341056787400019,0,add_sub_3op_verbal,False,q3-1.7
Qwen/Qwen3-1.7B,MD,add_sub_3op_symbolic,0,1000,1000,0.842,0.837,0.7,700,12.044740349905831,-11.679942625590732,1,add_sub_3op_symbolic,False,q3-1.7
Qwen/Qwen3-1.7B,MD,mul_div_2op_verbal,0,1000,840,0.5916666666666667,0.5761904761904761,0.2654761904761905,223,7.588373731604606,-7.668049440255614,0,mul_div_2op_verbal,False,q3-1.7
Qwen/Qwen3-1.7B,MD,mul_div_2op_symbolic,0,1000,979,0.8304392236976507,0.8130745658835546,0.6956077630234934,681,13.721895779457046,-13.65993102514125,1,mul_div_2op_symbolic,False,q3-1.7
Qwen/Qwen3-1.7B,MD,mul_div_3op_verbal,0,1000,992,0.5,0.5776209677419355,0.1229838709677419,122,4.317321300506592,-4.411272053347259,0,mul_div_3op_verbal,False,q3-1.7
Qwen/Qwen3-1.7B,MD,mul_div_3op_symbolic,0,1000,1000,0.63,0.629,0.309,309,6.750965019645815,-7.1238358815511065,0,mul_div_3op_symbolic,False,q3-1.7
Qwen/Qwen3-1.7B,MD,simple_equation,0,995,906,0.5320088300220751,0.5386313465783664,0.0883002207505518,80,4.562205862998963,-4.177680420875549,0,simple_equation,False,q3-1.7
Qwen/Qwen3-1.7B,MD,number_sorting,0,1000,1000,0.708,0.682,0.398,398,26.333808756054346,-26.047445809122305,0,number_sorting,False,q3-1.7
Qwen/Qwen3-1.7B,MD,code_conditional,0,1000,1000,0.88,0.878,0.764,764,13.682655767892662,-13.577850385802252,1,code_conditional,False,q3-1.7
Qwen/Qwen3-1.7B,MD,code_loop,0,1000,1000,0.801,0.8,0.608,608,11.645071835714282,-10.755529816460704,1,code_loop,False,q3-1.7
Qwen/Qwen3-1.7B,MD,code_list,0,1000,1000,0.98,0.983,0.963,963,20.40272993416326,-19.8033122061004,1,code_list,False,q3-1.7
Qwen/Qwen3-1.7B,MD,code_A,0,1000,1000,0.747,0.725,0.502,502,10.983895959881414,-10.35684824566378,0,code_A,False,q3-1.7
Qwen/Qwen3-1.7B,MD,code_B,0,1000,1000,0.786,0.789,0.695,695,20.306324022660327,-19.93832551687325,1,code_B,False,q3-1.7
Qwen/Qwen3-1.7B,phys,phys_newton,0,1000,1000,0.8,0.818,0.62,620,17.733858541640068,-18.2159916160154,1,phys_newton,False,q3-1.7
Qwen/Qwen3-1.7B,phys,phys_prost,0,1200,1200,0.8341666666666666,0.8508333333333333,0.705,846,15.953027999714012,-15.915731470624232,1,phys_prost,False,q3-1.7
Qwen/Qwen3-1.7B,phys,physics_buoyancy,0,1000,1000,0.535,0.506,0.055,55,2.106234008615667,-3.1440029642798684,0,physics_buoyancy,False,q3-1.7
Qwen/Qwen3-1.7B,phys,physics_brightness,0,1000,888,0.5427927927927928,0.5923423423423423,0.1373873873873874,122,3.1834936588391907,-3.682546057112393,0,physics_brightness,False,q3-1.7
Qwen/Qwen3-1.7B,phys,physics_elasticity,0,1000,770,0.7558441558441559,0.8051948051948052,0.5831168831168831,449,3.341597626628748,-3.408886154935195,0,physics_elasticity,False,q3-1.7
Qwen/Qwen3-1.7B,phys,physics_solubility,0,1000,958,0.6179540709812108,0.6586638830897703,0.2766179540709812,265,3.613287537727716,-3.042968549818363,0,physics_solubility,False,q3-1.7
Qwen/Qwen3-1.7B,phys,physics_speed,0,1000,828,0.6413043478260869,0.6545893719806763,0.3152173913043478,261,4.227100032720701,-4.3994338852264185,0,physics_speed,False,q3-1.7
Qwen/Qwen3-1.7B,phys,physics_stability,0,1000,1000,0.575,0.609,0.22,220,3.1750085043974896,-3.0573246002874592,0,physics_stability,False,q3-1.7
Qwen/Qwen3-1.7B,phys,physics_temperature,0,1000,789,0.7921419518377694,0.788339670468948,0.5804816223067174,458,8.307951696703565,-8.111951993164753,0,physics_temperature,False,q3-1.7
Qwen/Qwen3-1.7B,ToM,agent,0,945,945,0.71005291005291,0.5904761904761905,0.3661375661375661,346,14.64263318522128,-12.84475235580709,0,agent,False,q3-1.7
Qwen/Qwen3-1.7B,ToM,social_interactions,0,204,204,0.8284313725490197,0.7745098039215687,0.6127450980392157,125,11.36480213546753,-9.675995628356931,1,social_interactions,False,q3-1.7
Qwen/Qwen3-1.7B,ToM,social_relations,0,288,288,0.625,0.6493055555555556,0.3506944444444444,101,6.934410725489701,-6.521721601486206,0,social_relations,False,q3-1.7
Qwen/Qwen3-1.7B,ToM,desires_goals,0,1080,1080,0.7907407407407407,0.8138888888888889,0.6046296296296296,653,12.36045057083527,-12.41758565844292,1,desires_goals,False,q3-1.7
Qwen/Qwen3-1.7B,ToM,primary_emotions,0,1295,1295,0.877992277992278,0.9776061776061776,0.8555984555984556,1108,8.436763425165996,-12.714300981712686,1,primary_emotions,False,q3-1.7
Qwen/Qwen3-1.7B,ToM,secondary_emotions,0,1600,1600,0.795,0.748125,0.543125,869,10.152011463776557,-10.729695727622138,0,secondary_emotions,False,q3-1.7
Qwen/Qwen3-1.7B,ToM,emotion_fewshot,0,2000,1991,0.9326971371170266,0.9316926167754898,0.8643897538925164,1721,7.579025784986855,-7.878218740114443,1,emotion_fewshot,False,q3-1.7
Qwen/Qwen3-1.7B,ToM,norm_appropriate,0,2000,2000,0.504,0.496,0.0,0,0.0,0.0,0,norm_appropriate,False,q3-1.7
Qwen/Qwen3-1.7B,ToM,norm_moral,0,2000,2000,0.488,0.512,0.0,0,0.0,0.0,0,norm_moral,False,q3-1.7
Qwen/Qwen3-0.6B,Lan,anaphor_gender_agreement_bos,1,1100,1098,0.9781420765027322,0.9817850637522768,0.9599271402550092,1054,3.653754730774284,-3.56593504559383,1,anaphor_gender_agreement,True,q3-0.6
Qwen/Qwen3-0.6B,Lan,det_noun_agreement_irregular_bos,1,932,932,0.9227467811158798,0.9087982832618026,0.8315450643776824,775,2.8738651644029924,-2.7458575173347226,1,det_noun_agreement_irregular,True,q3-0.6
Qwen/Qwen3-0.6B,Lan,det_noun_agreement_regular_bos,1,1100,1100,0.9090909090909092,0.921818181818182,0.8318181818181818,915,3.160947280112512,-3.0263973275169,1,det_noun_agreement_regular,True,q3-0.6
Qwen/Qwen3-0.6B,Lan,det_noun_agreement_with_adjective_bos,1,1100,1100,0.899090909090909,0.759090909090909,0.66,726,3.09523506433839,-2.9290640674346733,1,det_noun_agreement_with_adjective,True,q3-0.6
Qwen/Qwen3-0.6B,Lan,subject_verb_agreement_bos,1,1100,1100,0.9445454545454546,0.8772727272727273,0.8318181818181818,915,3.78503022552188,-3.58085858554788,1,subject_verb_agreement,True,q3-0.6
Qwen/Qwen3-0.6B,Lan,npi_bos,1,304,304,0.9605263157894736,0.9605263157894736,0.9210526315789472,280,2.752417599303382,-2.809015254463468,1,npi,True,q3-0.6
Qwen/Qwen3-0.6B,Lan,hypernymy_bos,1,577,576,0.9565972222222222,0.9444444444444444,0.9027777777777778,520,7.68563228292534,-7.692045125909723,1,hypernymy,True,q3-0.6
Qwen/Qwen3-0.6B,Lan,wug_bos,1,2664,2660,0.7150375939849624,0.7150375939849624,0.4789473684210526,1274,3.319708231827991,-3.319708231827991,0,wug,True,q3-0.6
Qwen/Qwen3-0.6B,MD,logic_syllogism_1,0,1000,1000,0.75,0.721,0.474,474,1.316581198387634,-1.3082925714080846,0,logic_syllogism_1,False,q3-0.6
Qwen/Qwen3-0.6B,MD,logic_syllogism_symbolic,0,1000,1000,0.675,0.646,0.349,349,0.996812356278343,-1.0337634862408598,0,logic_syllogism_symbolic,False,q3-0.6
Qwen/Qwen3-0.6B,MD,logic_propositional_1,0,1000,1000,0.534,0.588,0.128,128,0.7735292233410291,-0.707586026052013,0,logic_propositional_1,False,q3-0.6
Qwen/Qwen3-0.6B,MD,logic_propositional_symbolic,0,1000,1000,0.562,0.569,0.176,176,3.0233053185723047,-2.919984224167737,0,logic_propositional_symbolic,False,q3-0.6
Qwen/Qwen3-0.6B,MD,number_sequence,0,946,325,0.3476923076923077,0.3384615384615385,0.0092307692307692,3,0.7396332422892252,-1.7049191792805989,0,number_sequence,False,q3-0.6
Qwen/Qwen3-0.6B,MD,add_sub_2op_verbal,0,1000,986,0.5588235294117647,0.5628803245436106,0.1845841784989858,182,3.918765623490889,-3.7928261638997673,0,add_sub_2op_verbal,False,q3-0.6
Qwen/Qwen3-0.6B,MD,add_sub_2op_symbolic,0,1000,1000,0.895,0.876,0.781,781,7.051302489794781,-7.069686879650732,1,add_sub_2op_symbolic,False,q3-0.6
Qwen/Qwen3-0.6B,MD,add_sub_3op_verbal,0,1000,977,0.4800409416581371,0.5394063459570113,0.0788126919140225,77,2.0171541486467635,-1.7415623974490475,0,add_sub_3op_verbal,False,q3-0.6
Qwen/Qwen3-0.6B,MD,add_sub_3op_symbolic,0,1000,1000,0.715,0.683,0.447,447,2.92302775756358,-2.907906739237058,0,add_sub_3op_symbolic,False,q3-0.6
Qwen/Qwen3-0.6B,MD,mul_div_2op_verbal,0,1000,840,0.5166666666666667,0.5047619047619047,0.15,126,4.402781006835756,-3.907126689241046,0,mul_div_2op_verbal,False,q3-0.6
Qwen/Qwen3-0.6B,MD,mul_div_2op_symbolic,0,1000,979,0.7252298263534218,0.6996935648621042,0.5301327885597549,519,5.352919516076472,-5.311679358197545,0,mul_div_2op_symbolic,False,q3-0.6
Qwen/Qwen3-0.6B,MD,mul_div_3op_verbal,0,1000,992,0.4677419354838709,0.5544354838709677,0.0836693548387096,83,1.889578066317432,-2.1792156585009703,0,mul_div_3op_verbal,False,q3-0.6
Qwen/Qwen3-0.6B,MD,mul_div_3op_symbolic,0,1000,1000,0.556,0.574,0.195,195,2.418289595383864,-2.5766350232637847,0,mul_div_3op_symbolic,False,q3-0.6
Qwen/Qwen3-0.6B,MD,simple_equation,0,995,906,0.5242825607064018,0.4757174392935982,0.020971302428256,19,2.4680653622275903,-1.180059081629703,0,simple_equation,False,q3-0.6
Qwen/Qwen3-0.6B,MD,number_sorting,0,1000,1000,0.867,0.85,0.724,724,7.770348266672693,-7.582847928144655,1,number_sorting,False,q3-0.6
Qwen/Qwen3-0.6B,MD,code_conditional,0,1000,1000,0.776,0.78,0.556,556,2.2816262472447733,-2.270633481710935,0,code_conditional,False,q3-0.6
Qwen/Qwen3-0.6B,MD,code_loop,0,1000,1000,0.64,0.607,0.255,255,2.8787280741859886,-2.7923053563809863,0,code_loop,False,q3-0.6
Qwen/Qwen3-0.6B,MD,code_list,0,1000,1000,0.5,0.525,0.027,27,0.1992688002409758,-0.1917991638183593,0,code_list,False,q3-0.6
Qwen/Qwen3-0.6B,MD,code_A,0,1000,1000,0.574,0.576,0.161,161,3.066666780051237,-3.201158272553675,0,code_A,False,q3-0.6
Qwen/Qwen3-0.6B,MD,code_B,0,1000,1000,0.507,0.541,0.066,66,2.2381895672191274,-2.4312350099736992,0,code_B,False,q3-0.6
Qwen/Qwen3-0.6B,phys,phys_newton,0,1000,1000,0.789,0.763,0.553,553,4.248260678990651,-4.427421843429435,0,phys_newton,False,q3-0.6
Qwen/Qwen3-0.6B,phys,phys_prost,0,1200,1200,0.7516666666666667,0.7575,0.5166666666666667,620,3.870923247576631,-3.5165053654619824,0,phys_prost,False,q3-0.6
Qwen/Qwen3-0.6B,phys,physics_buoyancy,0,1000,1000,0.511,0.492,0.004,4,0.3246210813522339,-1.832296371459961,0,physics_buoyancy,False,q3-0.6
Qwen/Qwen3-0.6B,phys,physics_brightness,0,1000,888,0.5213963963963963,0.5574324324324325,0.0912162162162162,81,0.9559465293531064,-0.8368789001747414,0,physics_brightness,False,q3-0.6
Qwen/Qwen3-0.6B,phys,physics_elasticity,0,1000,770,0.4714285714285714,0.5272727272727272,0.0675324675324675,52,0.5219381130658663,-0.6024035582175622,0,physics_elasticity,False,q3-0.6
Qwen/Qwen3-0.6B,phys,physics_solubility,0,1000,958,0.5417536534446764,0.5427974947807933,0.092901878914405,89,1.02584689386775,-0.6872785386074795,0,physics_solubility,False,q3-0.6
Qwen/Qwen3-0.6B,phys,physics_speed,0,1000,828,0.5289855072463768,0.4939613526570048,0.0495169082125603,41,0.3142039136188786,-0.2976170981802591,0,physics_speed,False,q3-0.6
Qwen/Qwen3-0.6B,phys,physics_stability,0,1000,1000,0.504,0.508,0.035,35,0.4210058416639055,-0.6008119923727853,0,physics_stability,False,q3-0.6
Qwen/Qwen3-0.6B,phys,physics_temperature,0,1000,789,0.5044359949302915,0.4841571609632446,0.0253485424588086,20,1.5365206599235537,-1.608915650844574,0,physics_temperature,False,q3-0.6
Qwen/Qwen3-0.6B,ToM,agent,0,945,945,0.5544973544973545,0.6253968253968254,0.273015873015873,258,2.029078403646632,-1.612917211166648,0,agent,False,q3-0.6
Qwen/Qwen3-0.6B,ToM,social_interactions,0,204,204,0.7205882352941176,0.6470588235294118,0.3676470588235294,75,4.922344352404276,-4.8790241734186806,0,social_interactions,False,q3-0.6
Qwen/Qwen3-0.6B,ToM,social_relations,0,288,288,0.5902777777777778,0.6458333333333334,0.3020833333333333,87,2.56429594960706,-2.308888857392059,0,social_relations,False,q3-0.6
Qwen/Qwen3-0.6B,ToM,desires_goals,0,1080,1080,0.7796296296296297,0.8277777777777777,0.6074074074074074,656,6.530014566531995,-6.983180427514926,1,desires_goals,False,q3-0.6
Qwen/Qwen3-0.6B,ToM,primary_emotions,0,1295,1295,0.8548262548262548,0.8741312741312741,0.728957528957529,944,2.9898460047729944,-7.969689179022433,1,primary_emotions,False,q3-0.6
Qwen/Qwen3-0.6B,ToM,secondary_emotions,0,1600,1600,0.746875,0.878125,0.625,1000,5.718764796614647,-4.749074126124382,1,secondary_emotions,False,q3-0.6
Qwen/Qwen3-0.6B,ToM,emotion_fewshot,0,2000,1991,0.496735308890005,0.5042692114515319,0.0035158211953792,7,1.0262184824262346,-0.9512248039245604,0,emotion_fewshot,False,q3-0.6
Qwen/Qwen3-0.6B,ToM,norm_appropriate,0,2000,2000,0.502,0.498,0.0045,9,0.2452969021267361,-0.1578871409098307,0,norm_appropriate,False,q3-0.6
Qwen/Qwen3-0.6B,ToM,norm_moral,0,2000,2000,0.488,0.512,0.0,0,0.0,0.0,0,norm_moral,False,q3-0.6
LiquidAI/LFM2.5-350M,Lan,anaphor_gender_agreement_bos,1,1100,674,0.9747774480712166,0.9881305637982196,0.9629080118694362,649,2.890062086387481,-3.381798419820142,1,anaphor_gender_agreement,True,lfm350m
LiquidAI/LFM2.5-350M,Lan,det_noun_agreement_irregular_bos,1,932,932,0.9216738197424892,0.9324034334763948,0.8562231759656652,798,3.788108007949696,-3.995135403889463,1,det_noun_agreement_irregular,True,lfm350m
LiquidAI/LFM2.5-350M,Lan,det_noun_agreement_regular_bos,1,1100,1100,0.9318181818181818,0.9190909090909092,0.850909090909091,936,4.503836086927316,-4.425995578877946,1,det_noun_agreement_regular,True,lfm350m
LiquidAI/LFM2.5-350M,Lan,det_noun_agreement_with_adjective_bos,1,1100,1100,0.8854545454545455,0.7636363636363637,0.6527272727272727,718,3.619432381849767,-3.6054168654019456,1,det_noun_agreement_with_adjective,True,lfm350m
LiquidAI/LFM2.5-350M,Lan,subject_verb_agreement_bos,1,1100,1025,0.935609756097561,0.9063414634146342,0.8439024390243902,865,5.813060319561489,-5.497150558956785,1,subject_verb_agreement,True,lfm350m
LiquidAI/LFM2.5-350M,Lan,npi_bos,1,304,304,0.9210526315789472,0.8881578947368421,0.8092105263157895,246,4.0778359781981,-4.093003610951629,0,npi,True,lfm350m
LiquidAI/LFM2.5-350M,Lan,hypernymy_bos,1,577,389,0.9562982005141388,0.948586118251928,0.9048843187660668,352,10.19433275542476,-10.692464234222742,1,hypernymy,True,lfm350m
LiquidAI/LFM2.5-350M,Lan,wug_bos,1,2664,2406,0.5901911886949294,0.5901911886949294,0.2926018287614297,704,3.867076268108741,-3.867076268108741,0,wug,True,lfm350m
LiquidAI/LFM2.5-350M,MD,logic_syllogism_1,0,1000,1000,0.487,0.513,0.0,0,0.0,0.0,0,logic_syllogism_1,False,lfm350m
LiquidAI/LFM2.5-350M,MD,logic_syllogism_symbolic,0,1000,1000,0.523,0.514,0.046,46,0.9708649226180884,-0.9316590808979844,0,logic_syllogism_symbolic,False,lfm350m
LiquidAI/LFM2.5-350M,MD,logic_propositional_1,0,1000,1000,0.671,0.738,0.413,413,1.6131535538046036,-1.5183715595893077,0,logic_propositional_1,False,lfm350m
LiquidAI/LFM2.5-350M,MD,logic_propositional_symbolic,0,1000,1000,0.477,0.505,0.045,45,0.4966559858785735,-0.5053143799304962,0,logic_propositional_symbolic,False,lfm350m
LiquidAI/LFM2.5-350M,MD,number_sequence,0,946,946,0.3224101479915433,0.3160676532769556,0.007399577167019,7,0.742565359388079,-0.296269416809082,0,number_sequence,False,lfm350m
LiquidAI/LFM2.5-350M,MD,add_sub_2op_verbal,0,1000,801,0.5605493133583022,0.5393258426966292,0.1423220973782771,114,1.8286197896589316,-1.6924920249403568,0,add_sub_2op_verbal,False,lfm350m
LiquidAI/LFM2.5-350M,MD,add_sub_2op_symbolic,0,1000,1000,0.52,0.503,0.13,130,2.2007301513965314,-2.112982339125413,0,add_sub_2op_symbolic,False,lfm350m
LiquidAI/LFM2.5-350M,MD,add_sub_3op_verbal,0,1000,806,0.4913151364764268,0.5074441687344913,0.0719602977667493,58,1.411760823480014,-1.2754728711884598,0,add_sub_3op_verbal,False,lfm350m
LiquidAI/LFM2.5-350M,MD,add_sub_3op_symbolic,0,1000,1000,0.499,0.501,0.091,91,1.42815739767892,-1.7562918977423028,0,add_sub_3op_symbolic,False,lfm350m
LiquidAI/LFM2.5-350M,MD,mul_div_2op_verbal,0,1000,671,0.5141579731743666,0.5365126676602087,0.1549925484351713,104,2.895658749800462,-2.304003257017869,0,mul_div_2op_verbal,False,lfm350m
LiquidAI/LFM2.5-350M,MD,mul_div_2op_symbolic,0,1000,979,0.6261491317671093,0.6435137895812053,0.3718079673135853,364,4.098455650465829,-4.297337686622536,0,mul_div_2op_symbolic,False,lfm350m
LiquidAI/LFM2.5-350M,MD,mul_div_3op_verbal,0,1000,837,0.4671445639187574,0.5173237753882916,0.065710872162485,55,1.6752648440274325,-2.3265409989790484,0,mul_div_3op_verbal,False,lfm350m
LiquidAI/LFM2.5-350M,MD,mul_div_3op_symbolic,0,1000,1000,0.583,0.553,0.184,184,2.9115498065948486,-2.762950078300808,0,mul_div_3op_symbolic,False,lfm350m
LiquidAI/LFM2.5-350M,MD,simple_equation,0,995,995,0.5256281407035176,0.4804020100502512,0.0130653266331658,13,0.1181716185349684,-0.1937577907855694,0,simple_equation,False,lfm350m
LiquidAI/LFM2.5-350M,MD,number_sorting,0,1000,1000,0.534,0.486,0.05,50,2.4191450881958008,-2.445075454711914,0,number_sorting,False,lfm350m
LiquidAI/LFM2.5-350M,MD,code_conditional,0,1000,1000,0.506,0.501,0.007,7,2.1643422041088343,-2.548079389679645,0,code_conditional,False,lfm350m
LiquidAI/LFM2.5-350M,MD,code_loop,0,1000,1000,0.582,0.529,0.111,111,0.9137372455081424,-1.313691470000121,0,code_loop,False,lfm350m
LiquidAI/LFM2.5-350M,MD,code_list,0,1000,1000,0.691,0.686,0.38,380,4.499427272471459,-4.332055177796313,0,code_list,False,lfm350m
LiquidAI/LFM2.5-350M,MD,code_A,0,1000,1000,0.596,0.571,0.168,168,2.912664563018119,-2.8993856604211032,0,code_A,False,lfm350m
LiquidAI/LFM2.5-350M,MD,code_B,0,1000,1000,0.598,0.616,0.345,345,7.99464103762597,-8.269500182781274,0,code_B,False,lfm350m
LiquidAI/LFM2.5-350M,phys,phys_newton,0,1000,1000,0.863,0.865,0.732,732,8.020923058483133,-7.989056531258933,1,phys_newton,False,lfm350m
LiquidAI/LFM2.5-350M,phys,phys_prost,0,1200,1200,0.775,0.7833333333333333,0.5791666666666667,695,4.529259137615181,-4.680722139772486,0,phys_prost,False,lfm350m
LiquidAI/LFM2.5-350M,phys,physics_buoyancy,0,1000,745,0.5073825503355704,0.5234899328859061,0.0429530201342281,32,0.3649802356958389,-0.4287042468786239,0,physics_buoyancy,False,lfm350m
LiquidAI/LFM2.5-350M,phys,physics_brightness,0,1000,687,0.5342066957787481,0.4861717612809316,0.0538573508005822,37,0.7210945180944495,-0.830792336850553,0,physics_brightness,False,lfm350m
LiquidAI/LFM2.5-350M,phys,physics_elasticity,0,1000,412,0.5097087378640777,0.4975728155339806,0.0072815533980582,3,1.6481271584828694,-0.4713442325592041,0,physics_elasticity,False,lfm350m
LiquidAI/LFM2.5-350M,phys,physics_solubility,0,1000,554,0.5667870036101083,0.5451263537906137,0.167870036101083,93,0.5991691158663842,-0.743112487177695,0,physics_solubility,False,lfm350m
LiquidAI/LFM2.5-350M,phys,physics_speed,0,1000,491,0.5193482688391039,0.5112016293279023,0.054989816700611,27,0.6557289671014856,-1.1280915119029855,0,physics_speed,False,lfm350m
LiquidAI/LFM2.5-350M,phys,physics_stability,0,1000,665,0.5203007518796993,0.5458646616541354,0.0917293233082706,61,0.4331681278885388,-0.4807531384171032,0,physics_stability,False,lfm350m
LiquidAI/LFM2.5-350M,phys,physics_temperature,0,1000,552,0.5090579710144928,0.4746376811594203,0.0815217391304347,45,0.4613211631774902,-0.6370299021402995,0,physics_temperature,False,lfm350m
LiquidAI/LFM2.5-350M,ToM,agent,0,945,930,0.4709677419354838,0.6053763440860215,0.1096774193548387,102,1.685315563398249,-1.8876645892274144,0,agent,False,lfm350m
LiquidAI/LFM2.5-350M,ToM,social_interactions,0,204,174,0.7413793103448276,0.7471264367816092,0.4885057471264368,85,3.408418433806476,-3.657359665982864,0,social_interactions,False,lfm350m
LiquidAI/LFM2.5-350M,ToM,social_relations,0,288,283,0.4770318021201413,0.5512367491166078,0.0565371024734982,16,1.0706586092710495,-1.1006288900971413,0,social_relations,False,lfm350m
LiquidAI/LFM2.5-350M,ToM,desires_goals,0,1080,960,0.9041666666666668,0.9333333333333332,0.8375,804,5.117089611380847,-6.087110013807591,1,desires_goals,False,lfm350m
LiquidAI/LFM2.5-350M,ToM,primary_emotions,0,1295,920,0.917391304347826,0.875,0.7923913043478261,729,5.267092838208862,-6.697010918736295,1,primary_emotions,False,lfm350m
LiquidAI/LFM2.5-350M,ToM,secondary_emotions,0,1600,1150,0.7139130434782609,0.8539130434782609,0.5678260869565217,653,4.836977098473729,-5.676690182130881,0,secondary_emotions,False,lfm350m
LiquidAI/LFM2.5-350M,ToM,emotion_fewshot,0,2000,1459,0.5544893762851268,0.5681973954763536,0.1384509938313913,202,0.6312309302905998,-0.8218589183127526,0,emotion_fewshot,False,lfm350m
LiquidAI/LFM2.5-350M,ToM,norm_appropriate,0,2000,1191,0.5037783375314862,0.4995801847187238,0.0033585222502099,4,0.7591882944107056,-0.587501049041748,0,norm_appropriate,False,lfm350m
LiquidAI/LFM2.5-350M,ToM,norm_moral,0,2000,1569,0.497131931166348,0.5054174633524537,0.0044614404079031,7,0.8714452471051898,-0.5263236590794155,0,norm_moral,False,lfm350m
Qwen/Qwen3-4B,Lan,anaphor_gender_agreement_bos,1,1100,1098,0.9936247723132968,0.9963570127504554,0.9899817850637522,1087,4.997010304530004,-4.868915326611368,1,anaphor_gender_agreement,True,q3-4
Qwen/Qwen3-4B,Lan,det_noun_agreement_irregular_bos,1,932,932,0.8948497854077253,0.8894849785407726,0.7875536480686696,734,2.859325166091282,-2.904696029339402,1,det_noun_agreement_irregular,True,q3-4
Qwen/Qwen3-4B,Lan,det_noun_agreement_regular_bos,1,1100,1100,0.8972727272727272,0.9036363636363636,0.8036363636363636,884,3.2958629236501804,-3.27379076290724,1,det_noun_agreement_regular,True,q3-4
Qwen/Qwen3-4B,Lan,det_noun_agreement_with_adjective_bos,1,1100,1100,0.8954545454545455,0.7790909090909091,0.68,748,3.3558928642202828,-3.1280694138557514,1,det_noun_agreement_with_adjective,True,q3-4
Qwen/Qwen3-4B,Lan,subject_verb_agreement_bos,1,1100,1100,0.9590909090909092,0.8663636363636363,0.8309090909090909,914,4.159908888604761,-3.9870667065976746,1,subject_verb_agreement,True,q3-4
Qwen/Qwen3-4B,Lan,npi_bos,1,304,304,0.993421052631579,0.9802631578947368,0.9736842105263158,296,3.828799899164084,-3.657889111017859,1,npi,True,q3-4
Qwen/Qwen3-4B,Lan,hypernymy_bos,1,577,576,0.9756944444444444,0.9548611111111112,0.9305555555555556,536,7.722036240928209,-7.940384420607962,1,hypernymy,True,q3-4
Qwen/Qwen3-4B,Lan,wug_bos,1,2664,2660,0.9056390977443608,0.9056390977443608,0.8233082706766918,2190,4.652745941642286,-4.652745941642286,1,wug,True,q3-4
Qwen/Qwen3-4B,MD,logic_syllogism_1,0,1000,1000,0.905,0.9,0.805,805,15.198045441898133,-15.406551851111256,1,logic_syllogism_1,False,q3-4
Qwen/Qwen3-4B,MD,logic_syllogism_symbolic,0,1000,1000,0.713,0.736,0.509,509,12.518860249045412,-11.961183686593316,0,logic_syllogism_symbolic,False,q3-4
Qwen/Qwen3-4B,MD,logic_propositional_1,0,1000,1000,0.975,0.977,0.952,952,22.33857287149233,-22.91068020524032,1,logic_propositional_1,False,q3-4
Qwen/Qwen3-4B,MD,logic_propositional_symbolic,0,1000,1000,0.892,0.872,0.801,801,14.383575308486614,-14.85914449060752,1,logic_propositional_symbolic,False,q3-4
Qwen/Qwen3-4B,MD,number_sequence,0,946,325,0.5876923076923077,0.4923076923076923,0.1538461538461538,50,4.402616539001465,-5.216786041259765,0,number_sequence,False,q3-4
Qwen/Qwen3-4B,MD,add_sub_2op_verbal,0,1000,986,0.8438133874239351,0.8701825557809331,0.72920892494929,719,16.949075346696027,-16.554744183934282,1,add_sub_2op_verbal,False,q3-4
Qwen/Qwen3-4B,MD,add_sub_2op_symbolic,0,1000,1000,0.936,0.941,0.88,880,23.70022315865512,-23.512609642194317,1,add_sub_2op_symbolic,False,q3-4
Qwen/Qwen3-4B,MD,add_sub_3op_verbal,0,1000,977,0.6878198567041965,0.661207778915046,0.3817809621289662,373,7.643695424772779,-8.309492246714738,0,add_sub_3op_verbal,False,q3-4
Qwen/Qwen3-4B,MD,add_sub_3op_symbolic,0,1000,1000,0.931,0.916,0.856,856,18.23060164830395,-18.237516011033104,1,add_sub_3op_symbolic,False,q3-4
Qwen/Qwen3-4B,MD,mul_div_2op_verbal,0,1000,840,0.7214285714285714,0.6988095238095238,0.4797619047619048,403,15.3827601993646,-14.45479216232489,0,mul_div_2op_verbal,False,q3-4
Qwen/Qwen3-4B,MD,mul_div_2op_symbolic,0,1000,979,0.9141981613891726,0.8855975485188968,0.8253319713993871,808,20.177254214113432,-20.15524280938348,1,mul_div_2op_symbolic,False,q3-4
Qwen/Qwen3-4B,MD,mul_div_3op_verbal,0,1000,992,0.5383064516129032,0.5977822580645161,0.1622983870967742,161,5.873413998147716,-6.420786099404282,0,mul_div_3op_verbal,False,q3-4
Qwen/Qwen3-4B,MD,mul_div_3op_symbolic,0,1000,1000,0.681,0.687,0.412,412,10.595833771437118,-10.433403943348855,0,mul_div_3op_symbolic,False,q3-4
Qwen/Qwen3-4B,MD,simple_equation,0,995,906,0.5496688741721855,0.5750551876379691,0.1633554083885209,148,7.235730564272082,-7.285089795653884,0,simple_equation,False,q3-4
